CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00001	R01786
M00001	R02189
M00001	R09085
M00001	R02740
M00001	R04779
M00001	R09084
M00001	R01070
M00001	R01015
M00001	R01061
M00001	R01063
M00001	R01512
M00001	R07159
M00001	R01518
M00001	R00658
M00001	R00200
M00002	R01015
M00002	R01061
M00002	R01063
M00002	R01512
M00002	R07159
M00002	R01518
M00002	R00658
M00002	R00200
M00003	R00431
M00003	R00726
M00003	R00341
M00003	R00658
M00003	R01518
M00003	R01512
M00003	R01061
M00003	R01063
M00003	R01015
M00003	R01070
M00003	R04780
M00004	R02736
M00004	R10907
M00004	R02035
M00004	R01528
M00004	R10221
M00004	R01529
M00004	R01056
M00004	R01641
M00004	R01827
M00004	R01830
M00004	R02740
M00004	R02739
M00005	R01049
M00006	R02736
M00006	R10907
M00006	R02035
M00006	R01528
M00006	R10221
M00007	R01830
M00007	R01827
M00007	R01641
M00007	R01529
M00007	R01056
M00008	R02736
M00008	R02035
M00008	R02036
M00008	R05605
M00009	R00351
M00009	R01325
M00009	R01900
M00009	R01324
M00009	R01899
M00009	R00268
M00009	R00267
M00009	R00709
M00009	R00621
M00009	R03316
M00009	R02570
M00009	R07618
M00009	R01197
M00009	R00405
M00009	R00432
M00009	R00727
M00009	R10343
M00009	R02164
M00009	R01082
M00009	R00342
M00009	R00361
M00010	R00351
M00010	R01325
M00010	R01900
M00010	R01324
M00010	R01899
M00010	R00268
M00010	R00267
M00010	R00709
M00011	R00621
M00011	R03316
M00011	R02570
M00011	R07618
M00011	R01197
M00011	R00405
M00011	R00432
M00011	R00727
M00011	R10343
M00011	R02164
M00011	R01082
M00011	R00342
M00011	R00361
M00012	R00351
M00012	R01325
M00012	R01900
M00012	R00479
M00012	R00472
M00012	R00473
M00012	R10612
M00012	R00342
M00013	R04432
M00013	R12356
M00013	R03045
M00013	R03158
M00013	R01608
M00013	R00705
M00013	R00706
M00014	R00286
M00014	R01381
M00014	R01476
M00014	R01383
M00014	R01478
M00014	R01481
M00014	R02640
M00014	R01905
M00014	R01904
M00014	R01896
M00014	R01639
M00015	R00239
M00015	R03313
M00015	R03314
M00015	R01251
M00016	R00480
M00016	R02291
M00016	R10147
M00016	R04198
M00016	R04199
M00016	R04365
M00016	R04475
M00016	R02734
M00016	R02735
M00016	R00451
M00017	R00480
M00017	R02291
M00017	R01773
M00017	R01775
M00017	R01777
M00017	R03260
M00017	R01286
M00017	R00946
M00017	R04405
M00018	R00480
M00018	R02291
M00018	R01773
M00018	R01775
M00018	R01771
M00018	R01466
M00019	R00226
M00019	R05071
M00019	R04440
M00019	R04439
M00019	R04441
M00019	R01214
M00019	R08648
M00019	R05069
M00019	R05068
M00019	R05070
M00019	R02199
M00020	R01513
M00020	R04173
M00020	R00582
M00021	R00586
M00021	R00897
M00022	R01826
M00022	R03083
M00022	R03084
M00022	R02413
M00022	R02412
M00022	R03460
M00022	R01714
M00023	R00985
M00023	R00986
M00023	R01073
M00023	R03509
M00023	R03508
M00023	R02722
M00024	R01715
M00024	R01373
M00024	R00694
M00025	R01715
M00025	R01728
M00025	R01730
M00025	R00734
M00026	R01071
M00026	R04035
M00026	R04037
M00026	R04640
M00026	R04558
M00026	R03457
M00026	R03243
M00026	R03013
M00026	R03012
M00026	R01163
M00027	R00261
M00027	R01648
M00027	R10178
M00027	R00713
M00027	R00714
M00028	R00259
M00028	R02649
M00028	R03443
M00028	R02283
M00028	R00669
M00028	R02282
M00029	R00149
M00029	R01398
M00029	R01954
M00029	R01086
M00029	R00551
M00030	R00271
M00030	R03444
