CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
K00001	R00623
K00001	R00754
K00001	R02124
K00001	R04805
K00001	R04880
K00001	R05233
K00001	R05234
K00001	R06917
K00001	R06927
K00001	R07105
K00001	R08281
K00001	R08306
K00001	R08310
K00002	R00746
K00002	R01041
K00002	R01481
K00002	R05231
K00003	R01773
K00003	R01775
K00004	R02855
K00004	R02946
K00004	R10504
K00005	R01034
K00005	R10715
K00005	R10717
K00006	R00842
K00007	R00868
K00007	R05604
K00008	R00875
K00008	R01896
K00009	R02703
K00010	R01183
K00010	R09951
K00011	R01036
K00011	R01041
K00011	R01093
K00011	R01095
K00011	R01431
K00011	R01758
K00011	R01759
K00011	R01787
K00011	R02531
K00011	R02577
K00011	R04285
K00011	R11764
K00012	R00286
K00013	R01158
K00013	R01163
K00013	R03012
K00014	R02413
K00015	R00717
K00015	R01388
K00016	R00703
K00016	R01000
K00016	R03104
K00018	R00717
K00018	R01388
K00019	R01361
K00020	R05066
K00021	R02082
K00022	R01778
K00022	R01975
K00022	R04203
K00022	R04737
K00022	R04739
K00022	R04741
K00022	R04743
K00022	R04745
K00022	R04748
K00022	R05066
K00022	R06941
K00022	R08094
K00023	R01779
K00023	R01977
K00024	R00342
K00024	R07136
K00025	R00342
K00025	R07136
K00026	R00342
K00026	R07136
K00027	R00214
K00028	R00214
K00029	R00216
K00030	R00709
K00031	R00267
K00031	R00268
K00031	R01899
K00032	R02032
K00032	R02034
K00033	R01528
K00033	R10221
K00034	R01520
K00034	R01521
K00035	R01094
K00035	R01097
K00036	R00835
K00036	R02736
K00036	R10907
K00037	R02476
K00037	R02477
K00037	R04309
K00037	R04310
K00037	R04818
K00037	R04819
K00037	R04824
K00037	R04825
K00037	R04829
K00037	R04830
K00037	R04832
K00037	R04833
K00037	R04835
K00037	R04836
K00037	R04837
K00037	R04838
K00037	R04842
K00037	R04843
K00037	R04845
K00037	R04846
K00037	R08963
K00038	R04831
K00038	R04834
K00038	R04844
K00038	R04847
K00039	R01895
K00040	R02454
K00041	R02555
K00042	R01745
K00042	R01747
K00043	R01644
K00044	R02352
K00044	R02353
K00044	R04681
K00044	R04682
K00044	R08945
K00044	R08980
K00045	R00868
K00048	R01781
K00048	R02257
K00049	R00465
K00049	R01388
K00049	R01392
K00049	R02527
K00050	R01388
K00050	R01392
K00051	R00343
K00052	R00994
K00052	R04426
K00052	R10052
K00053	R03051
K00053	R04439
K00053	R04440
K00053	R05068
K00053	R05069
K00053	R05071
K00054	R02081
K00055	R01763
K00055	R02611
K00055	R04304
K00055	R05282
K00055	R05347
K00055	R05348
K00057	R00842
K00057	R00844
K00058	R01513
K00059	R02767
K00059	R04533
K00059	R04534
K00059	R04536
K00059	R04543
K00059	R04566
K00059	R04953
K00059	R04964
K00059	R07763
K00059	R10116
K00059	R10120
K00059	R11671
K00060	R01465
K00061	R03048
K00061	R08382
K00064	R07675
K00064	R08926
K00065	R01542
K00066	R00880
K00067	R02777
K00068	R05607
K00070	R01837
K00070	R02216
K00070	R02499
K00070	R02840
K00070	R03327
K00070	R04163
K00070	R04678
K00070	R04849
K00071	R02834
K00071	R03847
K00072	R01813
K00072	R02975
K00072	R08208
K00072	R11762
K00072	R11763
K00073	R02935
K00073	R02936
K00074	R01976
K00074	R05576
K00074	R06941
K00075	R03191
K00075	R03192
K00077	R02472
K00078	R01430
K00078	R07015
K00079	R02581
K00079	R02975
K00079	R04285
K00079	R09420
K00081	R02581
