step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R00996];[K01754, K17989];[4.3.1.19];[C00014, C00109, C00188];[]
2;[R08648];[K01652, K01653, K11258];[2.2.1.6];[C00011, C00022, C00109, C06006];[]
3;[R05069];[K00053];[1.1.1.86, 5.4.99.3];[C06006, C14463];[]
4;[R05068];[K00053];[1.1.1.86];[C00005, C00006, C00080, C06007, C14463];[]
5;[R05070];[K01687];[4.2.1.9];[C00001, C00671, C06007];[]
6;[R02199];[K00826];[2.6.1.42];[C00025, C00026, C00407, C00671];[]
