step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R00216];[K00029];[1.1.1.40];[C00005, C00006, C00011, C00022, C00080, C00149];[]
2;[R00206];[K01006];[2.7.9.1];[C00002, C00009, C00013, C00020, C00022, C00074];[]
