step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R09780];[K08094, K13831];[5.3.1.27];[C05345, C06019];[]
2;[R05338];[K08093, K13812, K13831];[4.1.2.43];[C00067, C00199, C06019];[]
3;[R01056];[K01807, K01808];[5.3.1.6];[C00117, C00199];[]
