step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R03630];[K18068, K18069];[1.14.12.7];[C00003, C00004, C00007, C00080, C01606, C04783];[]
2;[R05275];[K18067];[1.3.1.64];[C00003, C00004, C00080, C03233, C04783];[]
3;[R01635];[K04102];[4.1.1.55];[C00011, C00230, C03233];[]
