step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R08735];[K10214];[1.17.99.3];[C00028, C00030, C05460, C17343];[]
2;[R04813];[K12405];[4.2.1.107];[C00001, C05460, C15614];[]
3;[R04812];[K12405];[];[C00003, C00004, C00080, C05467, C15614];[]
4;[R03719];[K08764];[2.3.1.176];[C00010, C00100, C01794, C05467];[]
5;[R08740];[K10214];[1.17.99.3];[C00028, C00030, C05447, C17346];[]
6;[R04809];[K12405];[4.2.1.107];[C00001, C05447, C05448];[]
7;[R04810];[K12405];[];[C00003, C00004, C00080, C05448, C05449];[]
8;[R04811];[K08764];[2.3.1.176];[C00010, C00100, C05337, C05449];[]
