step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R05971];[K03766];[2.4.1.206];[];[G00036, G00092, G10610, G10619]
2;[R06006];[K03877, K07819, K07820];[2.4.1.86];[];[G00036, G00037, G10609, G10619]
