step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R09306];[K05556];[];[C00005, C00006, C00080, C18353, C18354];[]
2;[R09307];[K05556];[];[C18354, C18356];[]
3;[R09308];[K05556, K14626, K14627];[];[C00001, C12434, C18356];[]
4;[R06695];[K14628, K14629];[];[C12434, C12435];[]
5;[R09314];[K14630];[];[C00001, C00007, C00061, C01847, C12435, C12436];[]
6;[R05705];[K00484, K05368, K13562, K14631, K19286, K20146, K22393, K22394, K23462, K23470];[1.5.1.36, 1.5.1.39, 1.5.1.41, 1.5.1.42];[C00003, C00004, C00061, C00080, C01847];[]
7;[R06696];[K14632];[];[C00001, C00007, C12435, C12436];[]
