step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R05960];[K01988];[2.4.1.228];[];[G00092, G00093, G10609, G10619]
2;[R05962];[K00719];[2.4.1.79];[];[G00093, G00094, G10611, G10619]
