step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R07157];[K00192, K00195, K00196, K00198];[1.2.7.4];[C00001, C00011, C00080, C00138, C00139, C00237];[]
2;[R09096];[K00193, K00194, K00197];[];[C00010, C00024, C00237, C01217, C04488];[]
3;[R10219];[K00193, K00194, K00197];[];[C00010, C00024, C00237, C18799, C18802];[]
