step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R01497];[K00720];[2.4.1.80];[C00015, C00029, C00195, C01190];[]
2;[R03354];[K07553];[2.4.1.274];[C00015, C00052, C01190, C01290];[]
