step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R12344];[K23371];[2.7.1.225];[C00002, C00008, C00065, C01005];[]
2;[R11705];[K21949];[2.5.1.140];[C00009, C00025, C01005, C21559];[]
3;[R11655];[K21721];[1.5.1.51];[C00001, C00003, C00004, C00026, C00080, C03401, C21559];[]
4;[R12308];[K23372];[6.3.2.54];[C00002, C00013, C00020, C00158, C03401, C22072];[]
5;[R12309];[K23373];[4.1.1.117];[C00011, C22072, C22073];[]
6;[R12311];[K23374];[6.3.2.55];[C00002, C00013, C00020, C03401, C22073, C22074];[]
7;[R12312];[K23375];[6.3.2.56];[C00002, C00013, C00020, C00026, C22074, C22075];[]
