step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R00823];[K05599, K05600, K11311, K16319, K16320, K18248, K18249];[1.14.12.1];[C00003, C00004, C00007, C00011, C00014, C00080, C00090, C00108];[]
2;[R00825];[K05599, K05600, K11311, K16319, K16320, K18248, K18249];[1.14.12.1];[C00005, C00006, C00007, C00011, C00014, C00080, C00090, C00108];[]
