step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R06715];[K15959];[];[C00019, C00021, C12382, C12383];[]
2;[R06716];[K15960];[];[C00363, C11923, C12383, C12384];[]
3;[R06717];[K15961];[];[C00363, C12384, C12385, C12446];[]
4;[R06718];[K15960, K15962];[];[C00363, C12385, C12386, C12444];[]
5;[R06719];[K15963];[];[C00019, C00021, C12386, C12387];[]
6;[R09351];[K15964];[];[C00363, C11923, C12387, C18710];[]
7;[R09352];[K15965];[];[C00363, C11923, C12388, C18710];[]
8;[R09353];[K15966];[];[C00005, C00006, C00007, C00011, C00080, C12388, C18711];[]
9;[R09354];[K15967];[];[C12389, C18711];[]
