step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R00345];[K01595];[4.1.1.31];[C00001, C00009, C00011, C00036, C00074];[]
2;[R00355];[K00811, K00812, K00813, K11358, K14454, K14455];[2.6.1.1];[C00025, C00026, C00036, C00049];[]
3;[R00355];[K00811, K00812, K00813, K11358, K14454, K14455];[2.6.1.1];[C00025, C00026, C00036, C00049];[]
4;[R00341];[K01610];[4.1.1.49];[C00002, C00008, C00011, C00036, C00074];[]
