step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R08956];[K13063, K20159, K21175];[2.6.1.86];[C00025, C00064, C00251, C18054];[]
2;[R09559];[K20156];[1.3.99.24];[C00061, C01847, C18054, C19686];[]
3;[R11362];[K21176];[];[C19686, C21306];[]
4;[R11363];[K21177];[];[C21306, C21307];[]
5;[R11364];[K21178];[];[C11468, C21307];[]
6;[R11365];[K21179];[];[C11448, C11468];[]
