step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R11391];[K21227];[];[C21325, C21326];[]
2;[R11392];[K21228];[];[C00002, C00013, C00020, C21097, C21326, C21327];[]
3;[R11393];[K16431, K21185];[];[C00001, C00007, C00016, C00080, C00698, C01352, C21327, C21328];[]
