step;reactionNumber;koNumber;ecNumber;compNumber;glycanNumber
1;[R01825];[K03472];[1.2.1.72];[C00001, C00003, C00004, C00080, C00279, C03393];[]
2;[R04210];[K03473];[1.1.1.290];[C00003, C00004, C00080, C03393, C06054];[]
3;[R05085];[K00831];[2.6.1.52];[C00025, C00026, C06054, C06055];[]
4;[R05681];[K00097];[1.1.1.262];[C00003, C00004, C00080, C06055, C07335];[]
5;[R07406];[K00097];[1.1.1.262];[C00011, C07335, C11638];[]
6;[R05838];[K03474];[2.6.99.2];[C00001, C00009, C00627, C11437, C11638];[]
7;[R00278];[K00275, K23998];[1.4.3.5];[C00007, C00018, C00027, C00627];[]
