stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
0;mannuronate-specific alginate lyase	 alginate lyase I	 alginate lyase	 alginase I	 alginase II	 alginase	 poly(beta-D-1,4-mannuronide) lyase	 poly(beta-D-mannuronate) lyase	 aly (gene name) (ambiguous)	 poly[(1->4)-beta-D-mannuronide] lyase U00000;;4.2.2.3;;;;irreversible;;0;0;;;mannuronate-specific alginate lyase;;true
1;oligo-alginate lyase	 aly (gene name) (ambiguous)	 oalS17 (gene name)	 oligoalginate lyase	 exo-oligoalginate lyase U00001;;4.2.2.26;;;;irreversible;;0;50;;;oligo-alginate lyase;;true
2;heparin lyase	 heparin eliminase	 heparinase U00002;;4.2.2.7;;;;irreversible;;0;100;;;heparin lyase;;true
3;heparin-sulfate lyase	 heparin-sulfate eliminase	 heparitin-sulfate lyase	 heparitinase I	 heparitinase II U00003;;4.2.2.8;;;;irreversible;;0;150;;;heparin-sulfate lyase;;true
