stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;H2O	 Water C00001;substrate;irreversible;;830.4976804641508;249.4516707572733;743.8723828438956;181.84928005224214;L-alanine:NAD+ oxidoreductase (deaminating) R00396;H2O C00001;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;L-Alanine	 L-2-Aminopropionic acid	 L-alpha-Alanine C00041;substrate;irreversible;;830.4976804641508;249.4516707572733;922.4883309932693;183.76868633548452;L-alanine:NAD+ oxidoreductase (deaminating) R00396;L-Alanine C00041;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;NAD+	 NAD	 Nicotinamide adenine dinucleotide	 DPN	 Diphosphopyridine nucleotide	 Nadide	 beta-NAD+ C00003;substrate;irreversible;;830.4976804641508;249.4516707572733;827.7335231720643;182.15817748334496;L-alanine:NAD+ oxidoreductase (deaminating) R00396;NAD+ C00003;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;Pyruvate	 Pyruvic acid	 2-Oxopropanoate	 2-Oxopropanoic acid	 Pyroracemic acid C00022;product;irreversible;;830.4976804641508;249.4516707572733;1021.0629331970247;348.0381291025758;L-alanine:NAD+ oxidoreductase (deaminating) R00396;Pyruvate C00022;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;H+	 Hydron C00080;product;irreversible;;830.4976804641508;249.4516707572733;752.2828352304526;347.9224021041275;L-alanine:NAD+ oxidoreductase (deaminating) R00396;H+ C00080;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;NADH	 DPNH	 Reduced nicotinamide adenine dinucleotide C00004;product;irreversible;;830.4976804641508;249.4516707572733;830.436825622462;343.8281989014334;L-alanine:NAD+ oxidoreductase (deaminating) R00396;NADH C00004;true
0;L-alanine:NAD+ oxidoreductase (deaminating)	 L-Alanine + NAD+ + H2O <=> Pyruvate + Ammonia + NADH + H+ R00396;K19244,K00259;1.4.1.1;1;Ammonia	 NH3 C00014;product;irreversible;;830.4976804641508;249.4516707572733;925.5457963093181;346.9167464597168;L-alanine:NAD+ oxidoreductase (deaminating) R00396;Ammonia C00014;true
