stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;K01442;3.5.1.24;1;H2O	 Water C00001;substrate;irreversible;;2;86;0;0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;H2O	 Water C00001;true
0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;K01442;3.5.1.24;1;Glycocholate	 Glycocholic acid	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine C01921;substrate;irreversible;;2;86;-381;0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;Glycocholate	 Glycocholic acid	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine C01921;true
0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;K01442;3.5.1.24;1;Cholic acid	 Cholate	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid C00695;product;irreversible;;2;86;230;154;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;Cholic acid	 Cholate	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate	 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid C00695;true
0;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;K01442;3.5.1.24;1;Glycine	 Aminoacetic acid	 Gly C00037;product;irreversible;;2;86;56;155;Glycocholate amidohydrolase	 Glycocholate + H2O <=> Cholic acid + Glycine R05835;Glycine	 Aminoacetic acid	 Gly C00037;true
