CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
R00544	C00001	chemical_reaction
R00545	C00001	chemical_reaction
R00546	C00001	chemical_reaction
R00547	C00001	chemical_reaction
R00548	C00001	chemical_reaction
R00551	C00001	chemical_reaction
R00552	C00001	chemical_reaction
R00557	C00001	chemical_reaction
R00558	C00001	chemical_reaction
R00559	C00001	chemical_reaction
R00562	C00001	chemical_reaction
R00563	C00001	chemical_reaction
R00568	C00001	chemical_reaction
R00569	C00001	chemical_reaction
R00573	C00001	chemical_reaction
R00575	C00001	chemical_reaction
R00578	C00001	chemical_reaction
R00581	C00001	chemical_reaction
R00582	C00001	chemical_reaction
R00590	C00001	chemical_reaction
R00602	C00001	chemical_reaction
R00603	C00001	chemical_reaction
R00604	C00001	chemical_reaction
R00606	C00001	chemical_reaction
R00609	C00001	chemical_reaction
R00610	C00001	chemical_reaction
R00611	C00001	chemical_reaction
R00612	C00001	chemical_reaction
R00614	C00001	chemical_reaction
R00615	C00001	chemical_reaction
R00618	C00001	chemical_reaction
R00626	C00001	chemical_reaction
R00628	C00001	chemical_reaction
R00630	C00001	chemical_reaction
R00631	C00001	chemical_reaction
R00634	C00001	chemical_reaction
R00635	C00001	chemical_reaction
R00638	C00001	chemical_reaction
R00644	C00001	chemical_reaction
R00646	C00001	chemical_reaction
R00648	C00001	chemical_reaction
R00653	C00001	chemical_reaction
R00654	C00001	chemical_reaction
R00657	C00001	chemical_reaction
R00658	C00001	chemical_reaction
R00662	C00001	chemical_reaction
R00665	C00001	chemical_reaction
R00666	C00001	chemical_reaction
R00668	C00001	chemical_reaction
R00669	C00001	chemical_reaction
R00673	C00001	chemical_reaction
R00674	C00001	chemical_reaction
R00675	C00001	chemical_reaction
R00676	C00001	chemical_reaction
R00677	C00001	chemical_reaction
R00679	C00001	chemical_reaction
R00682	C00001	chemical_reaction
R00686	C00001	chemical_reaction
R00688	C00001	chemical_reaction
R00689	C00001	chemical_reaction
R00690	C00001	chemical_reaction
R00691	C00001	chemical_reaction
R00707	C00001	chemical_reaction
R00708	C00001	chemical_reaction
R00710	C00001	chemical_reaction
R00711	C00001	chemical_reaction
R00713	C00001	chemical_reaction
R00714	C00001	chemical_reaction
R00715	C00001	chemical_reaction
R00716	C00001	chemical_reaction
R00719	C00001	chemical_reaction
R00720	C00001	chemical_reaction
R00723	C00001	chemical_reaction
R00728	C00001	chemical_reaction
R00729	C00001	chemical_reaction
R00730	C00001	chemical_reaction
R00731	C00001	chemical_reaction
R00744	C00001	chemical_reaction
R00747	C00001	chemical_reaction
R00748	C00001	chemical_reaction
R00761	C00001	chemical_reaction
R00762	C00001	chemical_reaction
R00763	C00001	chemical_reaction
R00765	C00001	chemical_reaction
R00775	C00001	chemical_reaction
R00777	C00001	chemical_reaction
R00778	C00001	chemical_reaction
R00782	C00001	chemical_reaction
R00783	C00001	chemical_reaction
R00784	C00001	chemical_reaction
R00785	C00001	chemical_reaction
R00787	C00001	chemical_reaction
R00789	C00001	chemical_reaction
R00790	C00001	chemical_reaction
R00791	C00001	chemical_reaction
R00792	C00001	chemical_reaction
R00793	C00001	chemical_reaction
R00794	C00001	chemical_reaction
R00796	C00001	chemical_reaction
R00798	C00001	chemical_reaction
R00799	C00001	chemical_reaction
R00801	C00001	chemical_reaction
R00802	C00001	chemical_reaction
R00804	C00001	chemical_reaction
R00805	C00001	chemical_reaction
R00815	C00001	chemical_reaction
R00818	C00001	chemical_reaction
R00828	C00001	chemical_reaction
R00837	C00001	chemical_reaction
R00838	C00001	chemical_reaction
R00839	C00001	chemical_reaction
R00841	C00001	chemical_reaction
R00855	C00001	chemical_reaction
R00857	C00001	chemical_reaction
R00858	C00001	chemical_reaction
R00859	C00001	chemical_reaction
R00861	C00001	chemical_reaction
R00872	C00001	chemical_reaction
R00879	C00001	chemical_reaction
R00880	C00001	chemical_reaction
R00881	C00001	chemical_reaction
R00888	C00001	chemical_reaction
R00891	C00001	chemical_reaction
R00899	C00001	chemical_reaction
R00904	C00001	chemical_reaction
R00905	C00001	chemical_reaction
R00906	C00001	chemical_reaction
R00909	C00001	chemical_reaction
R00911	C00001	chemical_reaction
R00913	C00001	chemical_reaction
R00917	C00001	chemical_reaction
R00918	C00001	chemical_reaction
R00931	C00001	chemical_reaction
R00932	C00001	chemical_reaction
R00941	C00001	chemical_reaction
R00944	C00001	chemical_reaction
R00945	C00001	chemical_reaction
R00947	C00001	chemical_reaction
R00951	C00001	chemical_reaction
R00957	C00001	chemical_reaction
R00961	C00001	chemical_reaction
R00963	C00001	chemical_reaction
R00969	C00001	chemical_reaction
R00974	C00001	chemical_reaction
R00976	C00001	chemical_reaction
R00985	C00001	chemical_reaction
R00987	C00001	chemical_reaction
R00988	C00001	chemical_reaction
R00997	C00001	chemical_reaction
R00998	C00001	chemical_reaction
R00999	C00001	chemical_reaction
R01001	C00001	chemical_reaction
R01003	C00001	chemical_reaction
R01004	C00001	chemical_reaction
R01006	C00001	chemical_reaction
R01010	C00001	chemical_reaction
R01019	C00001	chemical_reaction
R01026	C00001	chemical_reaction
R01028	C00001	chemical_reaction
R01029	C00001	chemical_reaction
R01030	C00001	chemical_reaction
R01031	C00001	chemical_reaction
R01032	C00001	chemical_reaction
R01043	C00001	chemical_reaction
R01047	C00001	chemical_reaction
R01054	C00001	chemical_reaction
R01055	C00001	chemical_reaction
R01058	C00001	chemical_reaction
R01072	C00001	chemical_reaction
R01076	C00001	chemical_reaction
R01077	C00001	chemical_reaction
R01079	C00001	chemical_reaction
R01080	C00001	chemical_reaction
R01082	C00001	chemical_reaction
R01085	C00001	chemical_reaction
R01088	C00001	chemical_reaction
R01098	C00001	chemical_reaction
R01100	C00001	chemical_reaction
R01101	C00001	chemical_reaction
R01103	C00001	chemical_reaction
R01104	C00001	chemical_reaction
R01105	C00001	chemical_reaction
R01106	C00001	chemical_reaction
R01115	C00001	chemical_reaction
R01126	C00001	chemical_reaction
R01127	C00001	chemical_reaction
R01128	C00001	chemical_reaction
R01130	C00001	chemical_reaction
R01142	C00001	chemical_reaction
R01143	C00001	chemical_reaction
R01144	C00001	chemical_reaction
R01145	C00001	chemical_reaction
R01151	C00001	chemical_reaction
R01152	C00001	chemical_reaction
R01156	C00001	chemical_reaction
R01157	C00001	chemical_reaction
R01158	C00001	chemical_reaction
R01163	C00001	chemical_reaction
R01166	C00001	chemical_reaction
R01180	C00001	chemical_reaction
R01184	C00001	chemical_reaction
R01185	C00001	chemical_reaction
R01186	C00001	chemical_reaction
R01187	C00001	chemical_reaction
R01193	C00001	chemical_reaction
R01194	C00001	chemical_reaction
R01200	C00001	chemical_reaction
R01202	C00001	chemical_reaction
R01203	C00001	chemical_reaction
R01206	C00001	chemical_reaction
R01209	C00001	chemical_reaction
R01212	C00001	chemical_reaction
R01213	C00001	chemical_reaction
R01225	C00001	chemical_reaction
R01226	C00001	chemical_reaction
R01227	C00001	chemical_reaction
R01231	C00001	chemical_reaction
R01232	C00001	chemical_reaction
R01233	C00001	chemical_reaction
R01234	C00001	chemical_reaction
R01237	C00001	chemical_reaction
R01241	C00001	chemical_reaction
R01243	C00001	chemical_reaction
R01244	C00001	chemical_reaction
R01245	C00001	chemical_reaction
R01258	C00001	chemical_reaction
R01259	C00001	chemical_reaction
R01260	C00001	chemical_reaction
R01263	C00001	chemical_reaction
R01264	C00001	chemical_reaction
R01266	C00001	chemical_reaction
R01267	C00001	chemical_reaction
R01268	C00001	chemical_reaction
R01270	C00001	chemical_reaction
R01273	C00001	chemical_reaction
R01274	C00001	chemical_reaction
R01283	C00001	chemical_reaction
R01286	C00001	chemical_reaction
R01289	C00001	chemical_reaction
R01290	C00001	chemical_reaction
R01293	C00001	chemical_reaction
R01294	C00001	chemical_reaction
R01295	C00001	chemical_reaction
R01296	C00001	chemical_reaction
R01297	C00001	chemical_reaction
R01298	C00001	chemical_reaction
R01299	C00001	chemical_reaction
R01301	C00001	chemical_reaction
R01303	C00001	chemical_reaction
R01306	C00001	chemical_reaction
R01307	C00001	chemical_reaction
R01308	C00001	chemical_reaction
R01309	C00001	chemical_reaction
R01310	C00001	chemical_reaction
R01312	C00001	chemical_reaction
R01313	C00001	chemical_reaction
R01314	C00001	chemical_reaction
R01315	C00001	chemical_reaction
R01316	C00001	chemical_reaction
R01317	C00001	chemical_reaction
R01325	C00001	chemical_reaction
R01328	C00001	chemical_reaction
R01329	C00001	chemical_reaction
R01331	C00001	chemical_reaction
R01332	C00001	chemical_reaction
R01333	C00001	chemical_reaction
R01334	C00001	chemical_reaction
R01335	C00001	chemical_reaction
R01337	C00001	chemical_reaction
R01338	C00001	chemical_reaction
R01340	C00001	chemical_reaction
R01342	C00001	chemical_reaction
R01347	C00001	chemical_reaction
R01348	C00001	chemical_reaction
R01351	C00001	chemical_reaction
R01352	C00001	chemical_reaction
R01358	C00001	chemical_reaction
R01364	C00001	chemical_reaction
R01367	C00001	chemical_reaction
R01369	C00001	chemical_reaction
R01373	C00001	chemical_reaction
R01374	C00001	chemical_reaction
R01401	C00001	chemical_reaction
R01408	C00001	chemical_reaction
R01410	C00001	chemical_reaction
R01411	C00001	chemical_reaction
R01413	C00001	chemical_reaction
R01416	C00001	chemical_reaction
R01418	C00001	chemical_reaction
R01419	C00001	chemical_reaction
R01420	C00001	chemical_reaction
R01421	C00001	chemical_reaction
R01423	C00001	chemical_reaction
R01424	C00001	chemical_reaction
R01425	C00001	chemical_reaction
R01426	C00001	chemical_reaction
R01433	C00001	chemical_reaction
R01434	C00001	chemical_reaction
R01444	C00001	chemical_reaction
R01446	C00001	chemical_reaction
R01448	C00001	chemical_reaction
R01452	C00001	chemical_reaction
R01453	C00001	chemical_reaction
R01454	C00001	chemical_reaction
R01460	C00001	chemical_reaction
R01462	C00001	chemical_reaction
R01463	C00001	chemical_reaction
R01466	C00001	chemical_reaction
R01469	C00001	chemical_reaction
R01470	C00001	chemical_reaction
R01478	C00001	chemical_reaction
R01480	C00001	chemical_reaction
R01483	C00001	chemical_reaction
R01484	C00001	chemical_reaction
R01486	C00001	chemical_reaction
R01489	C00001	chemical_reaction
R01493	C00001	chemical_reaction
R01494	C00001	chemical_reaction
R01498	C00001	chemical_reaction
R01501	C00001	chemical_reaction
R01508	C00001	chemical_reaction
R01511	C00001	chemical_reaction
R01515	C00001	chemical_reaction
R01519	C00001	chemical_reaction
R01532	C00001	chemical_reaction
R01533	C00001	chemical_reaction
R01538	C00001	chemical_reaction
R01540	C00001	chemical_reaction
R01560	C00001	chemical_reaction
R01562	C00001	chemical_reaction
R01563	C00001	chemical_reaction
R01564	C00001	chemical_reaction
R01566	C00001	chemical_reaction
R01569	C00001	chemical_reaction
R01572	C00001	chemical_reaction
R01579	C00001	chemical_reaction
R01581	C00001	chemical_reaction
R01583	C00001	chemical_reaction
R01584	C00001	chemical_reaction
R01587	C00001	chemical_reaction
R01588	C00001	chemical_reaction
R01589	C00001	chemical_reaction
R01599	C00001	chemical_reaction
R01604	C00001	chemical_reaction
R01607	C00001	chemical_reaction
R01609	C00001	chemical_reaction
R01611	C00001	chemical_reaction
R01621	C00001	chemical_reaction
R01623	C00001	chemical_reaction
R01627	C00001	chemical_reaction
R01628	C00001	chemical_reaction
R01629	C00001	chemical_reaction
R01630	C00001	chemical_reaction
R01649	C00001	chemical_reaction
R01650	C00001	chemical_reaction
R01655	C00001	chemical_reaction
R01663	C00001	chemical_reaction
R01664	C00001	chemical_reaction
R01667	C00001	chemical_reaction
R01668	C00001	chemical_reaction
R01669	C00001	chemical_reaction
R01676	C00001	chemical_reaction
R01677	C00001	chemical_reaction
R01678	C00001	chemical_reaction
R01681	C00001	chemical_reaction
R01683	C00001	chemical_reaction
R01685	C00001	chemical_reaction
R01690	C00001	chemical_reaction
R01703	C00001	chemical_reaction
R01704	C00001	chemical_reaction
R01705	C00001	chemical_reaction
R01706	C00001	chemical_reaction
R01709	C00001	chemical_reaction
R01710	C00001	chemical_reaction
R01718	C00001	chemical_reaction
R01720	C00001	chemical_reaction
R01724	C00001	chemical_reaction
R01732	C00001	chemical_reaction
R01735	C00001	chemical_reaction
R01736	C00001	chemical_reaction
R01748	C00001	chemical_reaction
R01752	C00001	chemical_reaction
R01760	C00001	chemical_reaction
R01762	C00001	chemical_reaction
R01768	C00001	chemical_reaction
R01769	C00001	chemical_reaction
R01770	C00001	chemical_reaction
R01788	C00001	chemical_reaction
R01790	C00001	chemical_reaction
