CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
R06097	G10609	chemical_reaction
R06130	G10609	chemical_reaction
R06145	G10609	chemical_reaction
R06168	G10609	chemical_reaction
R06169	G10609	chemical_reaction
R06190	G10609	chemical_reaction
R06192	G10609	chemical_reaction
R06198	G10609	chemical_reaction
R06210	G10609	chemical_reaction
R06214	G10609	chemical_reaction
R06234	G10609	chemical_reaction
R06276	G10609	chemical_reaction
R06277	G10609	chemical_reaction
R07617	G10609	chemical_reaction
R07628	G10609	chemical_reaction
R09299	G10609	chemical_reaction
R09320	G10609	chemical_reaction
R11320	G10609	chemical_reaction
R11375	G10609	chemical_reaction
R11376	G10609	chemical_reaction
R11377	G10609	chemical_reaction
R05901	G10610	chemical_reaction
R05902	G10610	chemical_reaction
R05909	G10610	chemical_reaction
R05910	G10610	chemical_reaction
R05912	G10610	chemical_reaction
R05915	G10610	chemical_reaction
R05916	G10610	chemical_reaction
R05930	G10610	chemical_reaction
R05936	G10610	chemical_reaction
R05970	G10610	chemical_reaction
R05971	G10610	chemical_reaction
R05974	G10610	chemical_reaction
R05975	G10610	chemical_reaction
R05983	G10610	chemical_reaction
R05985	G10610	chemical_reaction
R05986	G10610	chemical_reaction
R05987	G10610	chemical_reaction
R05991	G10610	chemical_reaction
R05992	G10610	chemical_reaction
R06013	G10610	chemical_reaction
R06014	G10610	chemical_reaction
R06028	G10610	chemical_reaction
R06068	G10610	chemical_reaction
R06172	G10610	chemical_reaction
R06173	G10610	chemical_reaction
R06174	G10610	chemical_reaction
R06182	G10610	chemical_reaction
R06189	G10610	chemical_reaction
R07131	G10610	chemical_reaction
R07619	G10610	chemical_reaction
R07621	G10610	chemical_reaction
R07622	G10610	chemical_reaction
R07623	G10610	chemical_reaction
R07624	G10610	chemical_reaction
R07625	G10610	chemical_reaction
R09296	G10610	chemical_reaction
R09304	G10610	chemical_reaction
R10139	G10610	chemical_reaction
R11407	G10610	chemical_reaction
R12075	G10610	chemical_reaction
R12316	G10610	chemical_reaction
R05907	G10611	chemical_reaction
R05929	G10611	chemical_reaction
R05932	G10611	chemical_reaction
R05934	G10611	chemical_reaction
R05938	G10611	chemical_reaction
R05939	G10611	chemical_reaction
R05946	G10611	chemical_reaction
R05952	G10611	chemical_reaction
R05962	G10611	chemical_reaction
R05965	G10611	chemical_reaction
R06011	G10611	chemical_reaction
R06167	G10611	chemical_reaction
R06187	G10611	chemical_reaction
R06191	G10611	chemical_reaction
R06193	G10611	chemical_reaction
R06197	G10611	chemical_reaction
R07609	G10611	chemical_reaction
R07610	G10611	chemical_reaction
R07611	G10611	chemical_reaction
R07614	G10611	chemical_reaction
R07615	G10611	chemical_reaction
R07616	G10611	chemical_reaction
R11321	G10611	chemical_reaction
R11322	G10611	chemical_reaction
R11378	G10611	chemical_reaction
R11379	G10611	chemical_reaction
R12292	G10611	chemical_reaction
R05928	G10612	chemical_reaction
R05931	G10612	chemical_reaction
R05933	G10612	chemical_reaction
R05935	G10612	chemical_reaction
R06068	G10612	chemical_reaction
R10138	G10612	chemical_reaction
R12296	G10612	chemical_reaction
R12298	G10612	chemical_reaction
R12482	G10612	chemical_reaction
R05925	G10613	chemical_reaction
R06016	G10613	chemical_reaction
R06083	G10613	chemical_reaction
R09290	G10613	chemical_reaction
R12244	G10613	chemical_reaction
R12297	G10613	chemical_reaction
R05972	G10614	chemical_reaction
R05973	G10614	chemical_reaction
R06127	G10614	chemical_reaction
R06128	G10614	chemical_reaction
R06213	G10614	chemical_reaction
R06238	G10614	chemical_reaction
R06986	G10614	chemical_reaction
R08599	G10614	chemical_reaction
R09300	G10614	chemical_reaction
R09301	G10614	chemical_reaction
R09302	G10614	chemical_reaction
R09303	G10614	chemical_reaction
R11994	G10614	chemical_reaction
R11995	G10614	chemical_reaction
R12038	G10614	chemical_reaction
R12040	G10614	chemical_reaction
R12041	G10614	chemical_reaction
R05904	G10615	chemical_reaction
R05944	G10615	chemical_reaction
R05968	G10615	chemical_reaction
R05988	G10615	chemical_reaction
R06015	G10615	chemical_reaction
R06024	G10615	chemical_reaction
R06025	G10615	chemical_reaction
R06027	G10615	chemical_reaction
R06031	G10615	chemical_reaction
R06035	G10615	chemical_reaction
R06038	G10615	chemical_reaction
R06039	G10615	chemical_reaction
R06041	G10615	chemical_reaction
R06075	G10615	chemical_reaction
R06076	G10615	chemical_reaction
R06085	G10615	chemical_reaction
R06086	G10615	chemical_reaction
R06089	G10615	chemical_reaction
R06090	G10615	chemical_reaction
R06095	G10615	chemical_reaction
R06155	G10615	chemical_reaction
R06156	G10615	chemical_reaction
R06162	G10615	chemical_reaction
R06163	G10615	chemical_reaction
R06164	G10615	chemical_reaction
R06165	G10615	chemical_reaction
R06170	G10615	chemical_reaction
R06221	G10615	chemical_reaction
R06222	G10615	chemical_reaction
R06224	G10615	chemical_reaction
R06227	G10615	chemical_reaction
R06230	G10615	chemical_reaction
R09295	G10615	chemical_reaction
R09318	G10615	chemical_reaction
R09319	G10615	chemical_reaction
R09324	G10615	chemical_reaction
R11318	G10615	chemical_reaction
R05905	G10616	chemical_reaction
