CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
K00166	R10996	ko_2_reaction
K00166	R10997	ko_2_reaction
K00167	R01701	ko_2_reaction
K00167	R01702	ko_2_reaction
K00167	R04225	ko_2_reaction
K00167	R07599	ko_2_reaction
K00167	R07600	ko_2_reaction
K00167	R07601	ko_2_reaction
K00167	R07602	ko_2_reaction
K00167	R07603	ko_2_reaction
K00167	R07604	ko_2_reaction
K00167	R10996	ko_2_reaction
K00167	R10997	ko_2_reaction
K00169	R01196	ko_2_reaction
K00169	R01199	ko_2_reaction
K00169	R08034	ko_2_reaction
K00170	R01196	ko_2_reaction
K00170	R01199	ko_2_reaction
K00170	R08034	ko_2_reaction
K00171	R01196	ko_2_reaction
K00171	R01199	ko_2_reaction
K00171	R08034	ko_2_reaction
K00172	R01196	ko_2_reaction
K00172	R01199	ko_2_reaction
K00172	R08034	ko_2_reaction
K00174	R01196	ko_2_reaction
K00174	R01197	ko_2_reaction
K00175	R01196	ko_2_reaction
K00175	R01197	ko_2_reaction
K00176	R01197	ko_2_reaction
K00177	R01197	ko_2_reaction
K00181	R11201	ko_2_reaction
K00184	R09501	ko_2_reaction
K00185	R09501	ko_2_reaction
K00186	R07160	ko_2_reaction
K00186	R08566	ko_2_reaction
K00186	R08567	ko_2_reaction
K00187	R07160	ko_2_reaction
K00187	R08566	ko_2_reaction
K00187	R08567	ko_2_reaction
K00188	R07160	ko_2_reaction
K00188	R08566	ko_2_reaction
K00188	R08567	ko_2_reaction
K00189	R01196	ko_2_reaction
K00189	R01199	ko_2_reaction
K00189	R07160	ko_2_reaction
K00189	R08034	ko_2_reaction
K00189	R08566	ko_2_reaction
K00189	R08567	ko_2_reaction
K00192	R07157	ko_2_reaction
K00193	R09096	ko_2_reaction
K00193	R10219	ko_2_reaction
K00194	R09096	ko_2_reaction
K00194	R10219	ko_2_reaction
K00194	R10243	ko_2_reaction
K00195	R07157	ko_2_reaction
K00196	R07157	ko_2_reaction
K00196	R08034	ko_2_reaction
K00197	R09096	ko_2_reaction
K00197	R10219	ko_2_reaction
K00197	R10243	ko_2_reaction
K00198	R07157	ko_2_reaction
K00198	R08034	ko_2_reaction
K00200	R03015	ko_2_reaction
K00200	R08060	ko_2_reaction
K00201	R03015	ko_2_reaction
K00201	R08060	ko_2_reaction
K00202	R03015	ko_2_reaction
K00202	R08060	ko_2_reaction
K00202	R11743	ko_2_reaction
K00203	R03015	ko_2_reaction
K00203	R08060	ko_2_reaction
K00203	R11743	ko_2_reaction
K00204	R03015	ko_2_reaction
K00204	R08060	ko_2_reaction
K00204	R11743	ko_2_reaction
K00205	R03015	ko_2_reaction
K00205	R08060	ko_2_reaction
K00205	R11743	ko_2_reaction
K00206	R04251	ko_2_reaction
K00207	R00978	ko_2_reaction
K00207	R01415	ko_2_reaction
K00207	R08226	ko_2_reaction
K00208	R01403	ko_2_reaction
K00208	R01404	ko_2_reaction
K00208	R04429	ko_2_reaction
K00208	R04430	ko_2_reaction
K00208	R04724	ko_2_reaction
