CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00014	K00699	belongs_2_module
M00014	K01195	belongs_2_module
M00014	K14756	belongs_2_module
M00014	K00002	belongs_2_module
M00014	K13247	belongs_2_module
M00014	K03331	belongs_2_module
M00014	K05351	belongs_2_module
M00014	K00008	belongs_2_module
M00014	K00854	belongs_2_module
M00015	K00931	belongs_2_module
M00015	K00147	belongs_2_module
M00015	K12657	belongs_2_module
M00015	K00286	belongs_2_module
M00016	K00928	belongs_2_module
M00016	K12524	belongs_2_module
M00016	K12525	belongs_2_module
M00016	K12526	belongs_2_module
M00016	K00133	belongs_2_module
M00016	K01714	belongs_2_module
M00016	K00215	belongs_2_module
M00016	K00674	belongs_2_module
M00016	K00821	belongs_2_module
M00016	K14267	belongs_2_module
M00016	K01439	belongs_2_module
M00016	K01778	belongs_2_module
M00016	K01586	belongs_2_module
M00016	K12526	belongs_2_module
M00017	K00928	belongs_2_module
M00017	K12524	belongs_2_module
M00017	K12525	belongs_2_module
M00017	K00133	belongs_2_module
M00017	K00003	belongs_2_module
M00017	K12524	belongs_2_module
M00017	K12525	belongs_2_module
M00017	K00651	belongs_2_module
M00017	K00641	belongs_2_module
M00017	K01739	belongs_2_module
M00017	K01760	belongs_2_module
M00017	K14155	belongs_2_module
M00017	K00548	belongs_2_module
M00017	K24042	belongs_2_module
M00017	K00549	belongs_2_module
M00018	K00928	belongs_2_module
M00018	K12524	belongs_2_module
M00018	K12525	belongs_2_module
M00018	K12526	belongs_2_module
M00018	K00133	belongs_2_module
M00018	K00003	belongs_2_module
M00018	K12524	belongs_2_module
M00018	K12525	belongs_2_module
M00018	K00872	belongs_2_module
M00018	K02204	belongs_2_module
M00018	K02203	belongs_2_module
M00018	K01733	belongs_2_module
M00019	K01652	belongs_2_module
M00019	K01653	belongs_2_module
M00019	K11258	belongs_2_module
M00019	K00053	belongs_2_module
M00019	K01687	belongs_2_module
M00019	K00826	belongs_2_module
M00020	K00058	belongs_2_module
M00020	K00831	belongs_2_module
M00020	K01079	belongs_2_module
M00020	K02203	belongs_2_module
M00020	K22305	belongs_2_module
M00021	K00640	belongs_2_module
M00021	K23304	belongs_2_module
M00021	K01738	belongs_2_module
M00021	K13034	belongs_2_module
M00021	K17069	belongs_2_module
M00022	K01626	belongs_2_module
M00022	K03856	belongs_2_module
M00022	K13853	belongs_2_module
M00022	K01735	belongs_2_module
M00022	K13829	belongs_2_module
M00022	K03785	belongs_2_module
M00022	K03786	belongs_2_module
M00022	K00014	belongs_2_module
M00022	K13832	belongs_2_module
M00022	K13830	belongs_2_module
M00022	K00891	belongs_2_module
M00022	K13829	belongs_2_module
M00022	K00800	belongs_2_module
M00022	K24018	belongs_2_module
M00022	K13830	belongs_2_module
M00022	K01736	belongs_2_module
M00023	K01657	belongs_2_module
M00023	K01658	belongs_2_module
M00023	K13503	belongs_2_module
M00023	K13501	belongs_2_module
M00023	K01656	belongs_2_module
M00023	K00766	belongs_2_module
M00023	K13497	belongs_2_module
M00023	K01817	belongs_2_module
M00023	K24017	belongs_2_module
M00023	K01656	belongs_2_module
M00023	K01609	belongs_2_module
M00023	K13498	belongs_2_module
M00023	K13501	belongs_2_module
M00023	K01695	belongs_2_module
M00023	K01696	belongs_2_module
M00023	K06001	belongs_2_module
M00023	K01694	belongs_2_module
M00024	K01850	belongs_2_module
M00024	K04092	belongs_2_module
M00024	K14187	belongs_2_module
M00024	K04093	belongs_2_module
M00024	K04516	belongs_2_module
M00024	K06208	belongs_2_module
M00024	K06209	belongs_2_module
M00024	K13853	belongs_2_module
M00024	K01713	belongs_2_module
M00024	K04518	belongs_2_module
M00024	K05359	belongs_2_module
M00024	K14170	belongs_2_module
M00024	K00832	belongs_2_module
M00024	K00838	belongs_2_module
M00025	K01850	belongs_2_module
M00025	K04092	belongs_2_module
M00025	K14170	belongs_2_module
M00025	K04093	belongs_2_module
M00025	K04516	belongs_2_module
M00025	K06208	belongs_2_module
M00025	K06209	belongs_2_module
M00025	K13853	belongs_2_module
M00025	K04517	belongs_2_module
M00025	K14187	belongs_2_module
M00025	K00815	belongs_2_module
M00025	K00832	belongs_2_module
M00025	K00838	belongs_2_module
M00026	K00765	belongs_2_module
M00026	K02502	belongs_2_module
M00026	K01523	belongs_2_module
M00026	K01496	belongs_2_module
M00026	K11755	belongs_2_module
M00026	K14152	belongs_2_module
M00026	K01814	belongs_2_module
M00026	K24017	belongs_2_module
M00026	K02501	belongs_2_module
M00026	K02500	belongs_2_module
M00026	K01663	belongs_2_module
M00026	K01693	belongs_2_module
M00026	K00817	belongs_2_module
M00026	K04486	belongs_2_module
M00026	K05602	belongs_2_module
M00026	K18649	belongs_2_module
M00026	K01089	belongs_2_module
M00026	K00817	belongs_2_module
M00026	K00013	belongs_2_module
M00026	K14152	belongs_2_module
M00027	K01580	belongs_2_module
M00027	K13524	belongs_2_module
M00027	K07250	belongs_2_module
M00027	K00823	belongs_2_module
M00027	K16871	belongs_2_module
M00027	K00135	belongs_2_module
M00027	K00139	belongs_2_module
M00027	K17761	belongs_2_module
M00028	K00618	belongs_2_module
M00028	K00619	belongs_2_module
M00028	K14681	belongs_2_module
M00028	K14682	belongs_2_module
M00028	K00620	belongs_2_module
M00028	K22477	belongs_2_module
M00028	K22478	belongs_2_module
M00028	K00930	belongs_2_module
M00028	K22478	belongs_2_module
M00028	K00145	belongs_2_module
M00028	K12659	belongs_2_module
M00028	K00818	belongs_2_module
M00028	K00821	belongs_2_module
M00028	K01438	belongs_2_module
M00028	K14677	belongs_2_module
M00028	K00620	belongs_2_module
M00029	K01948	belongs_2_module
M00029	K00611	belongs_2_module
M00029	K01940	belongs_2_module
M00029	K01755	belongs_2_module
M00029	K14681	belongs_2_module
M00029	K01476	belongs_2_module
M00030	K01655	belongs_2_module
M00030	K17450	belongs_2_module
M00030	K01705	belongs_2_module
M00030	K05824	belongs_2_module
M00030	K00838	belongs_2_module
M00030	K00143	belongs_2_module
M00030	K00293	belongs_2_module
M00030	K24034	belongs_2_module
M00030	K00290	belongs_2_module
M00031	K05826	belongs_2_module
M00031	K05827	belongs_2_module
