CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
map00999	M00788	belongs_2_pathway
map01040	M00415	belongs_2_pathway
map01040	M00861	belongs_2_pathway
map01056	M00778	belongs_2_pathway
map01057	M00779	belongs_2_pathway
map01057	M00780	belongs_2_pathway
map01057	M00781	belongs_2_pathway
map01057	M00782	belongs_2_pathway
map01057	M00783	belongs_2_pathway
map01057	M00784	belongs_2_pathway
map01057	M00823	belongs_2_pathway
map01059	M00830	belongs_2_pathway
map01059	M00824	belongs_2_pathway
map01059	M00825	belongs_2_pathway
map01059	M00827	belongs_2_pathway
map01059	M00828	belongs_2_pathway
map01059	M00829	belongs_2_pathway
map01059	M00831	belongs_2_pathway
map01059	M00832	belongs_2_pathway
map01059	M00833	belongs_2_pathway
map01059	M00826	belongs_2_pathway
map01059	M00834	belongs_2_pathway
map01100	M00526	belongs_2_pathway
map01100	M00527	belongs_2_pathway
map01100	M00107	belongs_2_pathway
map01100	M00108	belongs_2_pathway
map01100	M00109	belongs_2_pathway
map01100	M00110	belongs_2_pathway
map01100	M00112	belongs_2_pathway
map01100	M00113	belongs_2_pathway
map01100	M00019	belongs_2_pathway
map01100	M00020	belongs_2_pathway
map01100	M00021	belongs_2_pathway
map01100	M00022	belongs_2_pathway
map01100	M00023	belongs_2_pathway
map01100	M00024	belongs_2_pathway
map01100	M00025	belongs_2_pathway
map01100	M00027	belongs_2_pathway
map01100	M00043	belongs_2_pathway
map01100	M00125	belongs_2_pathway
map01100	M00126	belongs_2_pathway
map01100	M00358	belongs_2_pathway
map01100	M00368	belongs_2_pathway
map01100	M00356	belongs_2_pathway
map01100	M00357	belongs_2_pathway
map01100	M00364	belongs_2_pathway
map01100	M00365	belongs_2_pathway
map01100	M00366	belongs_2_pathway
map01100	M00367	belongs_2_pathway
map01100	M00026	belongs_2_pathway
map01100	M00028	belongs_2_pathway
map01100	M00029	belongs_2_pathway
map01100	M00370	belongs_2_pathway
map01100	M00346	belongs_2_pathway
map01100	M00030	belongs_2_pathway
map01100	M00031	belongs_2_pathway
map01100	M00035	belongs_2_pathway
map01100	M00127	belongs_2_pathway
map01100	M00128	belongs_2_pathway
map01100	M00129	belongs_2_pathway
map01100	M00046	belongs_2_pathway
map01100	M00048	belongs_2_pathway
map01100	M00049	belongs_2_pathway
map01100	M00050	belongs_2_pathway
map01100	M00051	belongs_2_pathway
map01100	M00052	belongs_2_pathway
map01100	M00130	belongs_2_pathway
map01100	M00131	belongs_2_pathway
map01100	M00132	belongs_2_pathway
map01100	M00134	belongs_2_pathway
map01100	M00309	belongs_2_pathway
map01100	M00344	belongs_2_pathway
map01100	M00032	belongs_2_pathway
map01100	M00033	belongs_2_pathway
map01100	M00053	belongs_2_pathway
map01100	M00034	belongs_2_pathway
map01100	M00036	belongs_2_pathway
map01100	M00040	belongs_2_pathway
map01100	M00086	belongs_2_pathway
map01100	M00133	belongs_2_pathway
map01100	M00135	belongs_2_pathway
map01100	M00136	belongs_2_pathway
map01100	M00060	belongs_2_pathway
map01100	M00061	belongs_2_pathway
map01100	M00063	belongs_2_pathway
