CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
1.1.1.1	K00001
1.1.1.2	K00002
1.1.1.3	K00003
1.1.1.4	K00004
1.1.1.303	K00004
1.1.1.6	K00005
1.1.1.8	K00006
1.1.1.11	K00007
1.1.1.14	K00008
1.1.1.17	K00009
1.1.1.18	K00010
1.1.1.369	K00010
1.1.1.21	K00011
1.1.1.22	K00012
1.1.1.23	K00013
1.1.1.25	K00014
1.1.1.26	K00015
1.1.1.27	K00016
1.1.1.29	K00018
1.1.1.30	K00019
1.1.1.31	K00020
1.1.1.34	K00021
1.1.1.35	K00022
1.1.1.36	K00023
1.1.1.37	K00024
1.1.1.37	K00025
1.1.1.37	K00026
1.1.1.38	K00027
1.1.1.39	K00028
1.1.1.40	K00029
1.1.1.41	K00030
1.1.1.42	K00031
1.1.1.43	K00032
1.1.1.44	K00033
1.1.1.343	K00033
1.1.1.47	K00034
1.1.1.48	K00035
1.1.1.49	K00036
1.1.1.363	K00036
1.1.1.50	K00037
1.1.1.357	K00037
1.1.1.225	K00037
1.1.1.53	K00038
1.1.1.56	K00039
1.1.1.57	K00040
1.1.1.58	K00041
1.1.1.60	K00042
1.1.1.61	K00043
1.1.1.62	K00044
1.1.1.67	K00045
1.1.1.69	K00046
1.1.1.77	K00048
1.1.1.79	K00049
1.1.1.81	K00049
1.1.1.81	K00050
1.1.1.82	K00051
1.1.1.85	K00052
1.1.1.86	K00053
1.1.1.88	K00054
1.1.1.90	K00055
1.1.1.94	K00057
1.1.1.95	K00058
1.1.1.399	K00058
1.1.1.100	K00059
1.1.1.103	K00060
1.1.1.315	K00061
1.1.1.116	K00062
1.1.1.117	K00063
1.1.1.122	K00064
1.1.1.127	K00065
1.1.1.132	K00066
1.1.1.133	K00067
1.1.1.140	K00068
1.1.1.141	K00069
1.1.1.145	K00070
5.3.3.1	K00070
1.1.1.153	K00072
1.1.1.350	K00073
1.1.1.157	K00074
1.3.1.98	K00075
1.1.1.159	K00076
1.1.1.169	K00077
1.3.1.20	K00078
1.1.1.179	K00078
1.1.1.184	K00079
1.1.1.189	K00079
1.1.1.197	K00079
1.1.1.184	K00081
1.1.1.193	K00082
1.1.1.195	K00083
1.1.1.184	K00084
1.1.1.200	K00085
1.1.1.202	K00086
1.17.1.4	K00087
1.1.1.205	K00088
1.1.1.213	K00089
1.1.1.357	K00089
1.1.1.79	K00090
1.1.1.81	K00090
1.1.1.215	K00090
1.1.1.219	K00091
1.1.1.244	K00093
1.1.1.251	K00094
1.1.1.255	K00095
1.1.1.261	K00096
1.1.1.262	K00097
1.1.1.264	K00098
1.1.1.267	K00099
1.1.2.3	K00101
1.1.2.4	K00102
1.1.3.8	K00103
1.1.3.15	K00104
1.1.3.21	K00105
1.17.1.4	K00106
1.17.3.2	K00106
1.1.3.37	K00107
1.1.99.1	K00108
1.1.99.2	K00109
1.1.5.3	K00111
1.1.5.3	K00112
1.1.2.8	K00114
1.1.5.9	K00115
1.1.5.4	K00116
1.1.5.2	K00117
1.1.99.28	K00118
1.1.99.36	K00119
1.1.1.284	K00121
1.1.1.1	K00121
1.17.1.9	K00122
1.17.1.9	K00123
1.17.98.3	K00125
1.8.98.6	K00125
1.17.1.9	K00126
1.2.1.3	K00128
1.2.1.5	K00129
1.2.1.8	K00130
1.2.1.9	K00131
1.2.1.10	K00132
1.2.1.11	K00133
1.2.1.12	K00134
1.2.1.16	K00135
1.2.1.79	K00135
1.2.1.20	K00135
1.2.1.19	K00137
1.2.1.24	K00139
1.2.1.18	K00140
1.2.1.27	K00140
1.2.1.28	K00141
1.2.1.95	K00143
1.2.1.38	K00145
1.2.1.39	K00146
1.2.1.41	K00147
1.2.1.46	K00148
1.2.1.47	K00149
1.2.1.3	K00149
1.2.1.59	K00150
1.2.1.60	K00151
1.2.1.65	K00152
1.1.1.306	K00153
1.2.1.68	K00154
1.2.1.101	K00155
1.2.5.1	K00156
1.2.3.1	K00157
1.2.3.3	K00158
1.2.4.1	K00161
1.2.4.1	K00162
1.2.4.1	K00163
1.2.4.2	K00164
1.2.4.4	K00166
1.2.4.4	K00167
1.2.7.1	K00169
1.2.7.1	K00170
1.2.7.1	K00171
1.2.7.1	K00172
1.2.7.3	K00174
1.2.7.11	K00174
1.2.7.3	K00175
1.2.7.11	K00175
1.2.7.3	K00176
1.2.7.3	K00177
1.2.7.8	K00179
1.2.7.8	K00180
2.3.1.250	K00181
1.2.7.7	K00186
1.2.7.7	K00187
1.2.7.7	K00188
1.2.7.7	K00189
1.2.7.1	K00189
1.2.7.4	K00192
2.3.1.169	K00193
2.1.1.245	K00194
2.1.1.245	K00197
1.2.7.4	K00198
1.2.7.12	K00200
1.2.7.12	K00201
1.2.7.12	K00202
1.2.7.12	K00203
1.3.1.2	K00207
1.3.1.9	K00208
1.3.1.10	K00208
1.3.1.9	K00209
1.3.1.44	K00209
1.3.1.13	K00211
1.1.1.149	K00212
1.1.1.357	K00212
1.3.1.20	K00212
1.3.1.21	K00213
1.3.1.24	K00214
1.17.1.8	K00215
1.3.1.28	K00216
1.3.1.32	K00217
1.3.1.33	K00218
1.3.1.34	K00219
1.3.1.43	K00220
1.3.1.12	K00220
4.99.1.2	K00221
1.3.1.70	K00222
1.3.1.71	K00223
1.3.2.3	K00225
1.3.98.1	K00226
1.14.19.20	K00227
1.3.3.3	K00228
1.3.5.3	K00230
1.3.3.4	K00231
1.3.3.15	K00231
1.3.3.6	K00232
1.3.5.1	K00234
1.3.5.1	K00235
1.3.5.1	K00239
1.3.5.4	K00239
1.3.5.1	K00240
1.3.5.4	K00240
1.3.5.4	K00244
1.3.5.4	K00245
1.3.8.1	K00248
1.3.8.7	K00249
1.3.1.3	K00251
1.3.8.6	K00252
1.3.8.4	K00253
1.3.5.2	K00254
1.3.8.8	K00255
1.4.1.1	K00259
1.4.1.2	K00260
1.4.1.3	K00261
1.4.1.4	K00262
1.4.1.9	K00263
1.4.1.14	K00264
1.4.1.13	K00265
1.4.1.13	K00266
1.4.1.20	K00270
1.4.1.23	K00271
1.4.3.1	K00272
1.4.3.3	K00273
1.4.3.4	K00274
1.4.3.5	K00275
1.4.3.21	K00276
1.4.3.13	K00277
1.4.3.16	K00278
1.5.99.12	K00279
1.4.4.2	K00281
1.4.4.2	K00282
1.4.4.2	K00283
1.4.7.1	K00284
1.4.5.1	K00285
1.5.1.2	K00286
1.5.1.3	K00287
1.5.1.5	K00288
3.5.4.9	K00288
6.3.4.3	K00288
1.5.1.6	K00289
1.5.1.7	K00290
1.5.1.10	K00293
1.2.1.88	K00294
1.5.1.15	K00295
1.5.1.19	K00296
1.5.1.20	K00297
1.5.1.24	K00298
1.5.1.38	K00299
1.5.1.5	K00300
1.5.3.1	K00301
1.5.3.1	K00302
1.5.3.1	K00303
1.5.3.1	K00304
1.5.3.1	K00305
1.5.3.1	K00306
1.5.3.7	K00306
1.21.3.3	K00307
1.5.3.13	K00308
1.5.3.10	K00309
1.5.4.1	K00310
1.5.5.1	K00311
1.5.8.3	K00314
1.5.8.4	K00315
1.5.99.6	K00316
1.5.8.1	K00317
1.5.8.2	K00317
1.5.5.2	K00318
1.5.98.1	K00319
1.5.98.2	K00320
1.6.1.1	K00322
1.6.1.2	K00323
7.1.1.1	K00323
1.6.1.2	K00324
7.1.1.1	K00324
1.6.1.2	K00325
7.1.1.1	K00325
1.6.2.2	K00326
1.6.2.4	K00327
7.1.1.2	K00330
7.1.1.2	K00331
7.1.1.2	K00332
7.1.1.2	K00333
7.1.1.2	K00334
7.1.1.2	K00335
7.1.1.2	K00336
7.1.1.2	K00337
7.1.1.2	K00338
7.1.1.2	K00339
7.1.1.2	K00340
7.1.1.2	K00341
7.1.1.2	K00342
7.1.1.2	K00343
1.6.5.5	K00344
7.2.1.1	K00346
7.2.1.1	K00347
7.2.1.1	K00348
7.2.1.1	K00349
7.2.1.1	K00350
7.2.1.1	K00351
1.6.99.1	K00354
1.6.5.2	K00355
1.5.1.34	K00357
1.6.5.5	K00359
1.7.1.15	K00362
1.7.1.15	K00363
1.7.1.7	K00364
1.7.3.3	K00365
1.7.7.1	K00366
1.7.7.2	K00367
1.7.2.1	K00368
1.7.5.1	K00370
1.7.5.1	K00371
1.7.5.1	K00374
1.7.2.4	K00376
1.8.1.2	K00380
1.8.1.2	K00381
1.8.1.4	K00382
1.8.1.7	K00383
1.8.1.9	K00384
1.8.2.1	K00386
1.8.3.1	K00387
1.8.4.8	K00390
1.8.4.10	K00390
1.8.7.1	K00392
1.8.99.2	K00394
1.8.99.2	K00395
2.8.4.1	K00399
2.8.4.1	K00401
2.8.4.1	K00402
7.1.1.9	K00404
7.1.1.8	K00411
1.10.3.1	K00422
1.10.3.3	K00423
7.1.1.7	K00424
7.1.1.7	K00425
7.1.1.7	K00426
1.11.1.5	K00428
1.11.1.7	K00430
1.11.1.8	K00431
1.11.1.9	K00432
1.11.1.10	K00433
1.11.1.11	K00434
1.3.98.5	K00435
1.12.1.2	K00436
1.12.2.1	K00437
1.12.98.1	K00440
1.12.98.1	K00441
1.12.98.1	K00443
1.13.11.2	K00446
1.13.11.3	K00448
1.13.11.3	K00449
1.13.11.4	K00450
1.13.11.5	K00451
1.13.11.6	K00452
1.13.11.11	K00453
1.13.11.12	K00454
1.13.11.15	K00455
1.13.11.20	K00456
1.13.11.27	K00457
1.13.11.31	K00458
1.13.12.16	K00459
1.13.11.33	K00460
1.13.11.34	K00461
1.13.11.39	K00462
1.13.11.52	K00463
1.13.11.75	K00464
1.13.12.3	K00466
1.13.12.4	K00467
1.13.12.2	K00468
1.13.99.1	K00469
1.14.11.1	K00471
1.14.11.2	K00472
1.14.11.4	K00473
1.14.11.8	K00474
1.14.11.9	K00475
1.14.11.16	K00476
1.14.11.18	K00477
1.14.11.65	K00478
1.14.13.1	K00480
1.14.13.2	K00481
1.14.14.9	K00483
1.5.1.36	K00484
1.14.13.8	K00485
1.14.13.9	K00486
1.14.14.91	K00487
1.14.15.15	K00488
1.14.14.23	K00489
1.14.14.1	K00490
1.14.14.47	K00491
1.14.13.212	K00492
1.14.14.3	K00494
1.14.14.44	K00495
1.14.15.3	K00496
1.14.15.4	K00497
1.14.15.6	K00498
1.14.15.7	K00499
1.14.16.1	K00500
1.14.16.2	K00501
1.14.16.4	K00502
1.14.17.1	K00503
1.14.17.3	K00504
1.14.18.1	K00505
1.14.19.1	K00507
1.14.19.3	K00508
1.14.99.1	K00509
1.14.14.18	K00510
1.14.14.17	K00511
1.14.14.19	K00512
1.14.14.32	K00512
1.14.14.16	K00513
1.3.5.6	K00514
1.13.11.63	K00515
1.14.99.55	K00516
1.15.1.1	K00518
1.16.1.1	K00520
1.16.1.7	K00521
1.16.3.2	K00522
1.17.1.1	K00523
1.17.4.1	K00524
1.17.4.1	K00525
1.17.4.1	K00526
1.17.4.2	K00527
1.18.1.2	K00528
1.19.1.1	K00528
1.18.1.3	K00529
1.18.6.1	K00531
1.12.7.2	K00532
1.12.7.2	K00533
1.12.7.2	K00534
1.20.4.1	K00537
2.1.1.1	K00541
2.1.1.2	K00542
2.1.1.4	K00543
2.1.1.5	K00544
2.1.1.6	K00545
2.1.1.8	K00546
2.1.1.10	K00547
2.1.1.13	K00548
2.1.1.14	K00549
2.1.1.71	K00550
2.1.1.17	K00551
2.1.1.71	K00551
2.1.1.20	K00552
2.1.1.28	K00553
2.1.1.228	K00554
2.1.1.215	K00555
2.1.1.216	K00555
2.1.1.34	K00556
2.1.1.35	K00557
2.1.1.37	K00558
2.1.1.41	K00559
2.1.1.45	K00560
2.1.1.184	K00561
2.1.1.49	K00562
2.1.1.96	K00562
2.1.1.187	K00563
2.1.1.172	K00564
2.1.1.56	K00565
2.8.1.13	K00566
2.1.1.63	K00567
2.1.1.222	K00568
2.1.1.64	K00568
2.1.1.67	K00569
2.1.1.17	K00570
2.1.1.71	K00570
2.1.1.72	K00571
2.1.1.77	K00573
2.1.1.79	K00574
2.1.1.80	K00575
2.1.1.86	K00577
2.1.1.86	K00578
2.1.1.86	K00579
2.1.1.86	K00580
2.1.1.86	K00581
2.1.1.86	K00582
2.1.1.86	K00583
2.1.1.86	K00584
2.1.1.314	K00586
2.1.1.100	K00587
2.1.1.104	K00588
2.1.1.107	K00589
