CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
1.1.1.211	R04748	ec_2_reaction
1.1.1.211	R07890	ec_2_reaction
1.1.1.211	R07894	ec_2_reaction
1.1.1.211	R07898	ec_2_reaction
1.1.1.212	R02766	ec_2_reaction
1.1.1.213	R11763	ec_2_reaction
1.1.1.213	R02476	ec_2_reaction
1.1.1.213	R02477	ec_2_reaction
1.1.1.213	R08955	ec_2_reaction
1.1.1.213	R08957	ec_2_reaction
1.1.1.213	R08960	ec_2_reaction
1.1.1.213	R10422	ec_2_reaction
1.1.1.213	R10423	ec_2_reaction
1.1.1.214	R03155	ec_2_reaction
1.1.1.215	R08879	ec_2_reaction
1.1.1.215	R08880	ec_2_reaction
1.1.1.215	R01739	ec_2_reaction
1.1.1.216	R03264	ec_2_reaction
1.1.1.217	R04370	ec_2_reaction
1.1.1.218	R03591	ec_2_reaction
1.1.1.218	R03592	ec_2_reaction
1.1.1.219	R03123	ec_2_reaction
1.1.1.219	R03636	ec_2_reaction
1.1.1.219	R05038	ec_2_reaction
1.1.1.219	R07998	ec_2_reaction
1.1.1.219	R07999	ec_2_reaction
1.1.1.219	R11500	ec_2_reaction
1.1.1.22	R00286	ec_2_reaction
1.1.1.220	R04285	ec_2_reaction
1.1.1.221	R04412	ec_2_reaction
1.1.1.223	R03261	ec_2_reaction
1.1.1.224	R01817	ec_2_reaction
1.1.1.225	R03716	ec_2_reaction
1.1.1.226	R04307	ec_2_reaction
1.1.1.227	R02945	ec_2_reaction
1.1.1.228	R03745	ec_2_reaction
1.1.1.229	R04387	ec_2_reaction
1.1.1.23	R01163	ec_2_reaction
1.1.1.23	R03012	ec_2_reaction
1.1.1.23	R01158	ec_2_reaction
1.1.1.230	R04099	ec_2_reaction
1.1.1.231	R03520	ec_2_reaction
1.1.1.232	R04517	ec_2_reaction
1.1.1.232	R04518	ec_2_reaction
1.1.1.233	R02651	ec_2_reaction
1.1.1.234	R03827	ec_2_reaction
1.1.1.234	R04901	ec_2_reaction
1.1.1.234	R06610	ec_2_reaction
1.1.1.235	R03667	ec_2_reaction
1.1.1.236	R06734	ec_2_reaction
1.1.1.237	R01370	ec_2_reaction
1.1.1.237	R01371	ec_2_reaction
1.1.1.237	R03337	ec_2_reaction
1.1.1.237	R03339	ec_2_reaction
1.1.1.237	R03373	ec_2_reaction
1.1.1.237	R12252	ec_2_reaction
1.1.1.238	R03495	ec_2_reaction
1.1.1.239	R01836	ec_2_reaction
1.1.1.24	R01872	ec_2_reaction
1.1.1.240	R01202	ec_2_reaction
1.1.1.241	R02994	ec_2_reaction
1.1.1.243	R03114	ec_2_reaction
1.1.1.244	R00605	ec_2_reaction
1.1.1.245	R02229	ec_2_reaction
1.1.1.247	R03592	ec_2_reaction
1.1.1.247	R05124	ec_2_reaction
1.1.1.248	R04697	ec_2_reaction
1.1.1.25	R02413	ec_2_reaction
1.1.1.250	R07134	ec_2_reaction
1.1.1.251	R05571	ec_2_reaction
1.1.1.252	R03322	ec_2_reaction
1.1.1.252	R02906	ec_2_reaction
1.1.1.254	R01921	ec_2_reaction
1.1.1.255	R07135	ec_2_reaction
1.1.1.256	R05349	ec_2_reaction
1.1.1.256	R05350	ec_2_reaction
1.1.1.257	R05271	ec_2_reaction
1.1.1.258	R05283	ec_2_reaction
1.1.1.259	R05305	ec_2_reaction
1.1.1.26	R01388	ec_2_reaction
1.1.1.26	R00717	ec_2_reaction
1.1.1.260	R05678	ec_2_reaction
1.1.1.261	R05679	ec_2_reaction
1.1.1.261	R05680	ec_2_reaction
1.1.1.262	R05837	ec_2_reaction
1.1.1.262	R05681	ec_2_reaction
1.1.1.262	R07406	ec_2_reaction
1.1.1.263	R05682	ec_2_reaction
1.1.1.264	R05683	ec_2_reaction
1.1.1.264	R05684	ec_2_reaction
1.1.1.265	R05685	ec_2_reaction
1.1.1.265	R05686	ec_2_reaction
1.1.1.266	R05687	ec_2_reaction
1.1.1.267	R05688	ec_2_reaction
1.1.1.268	R05689	ec_2_reaction
1.1.1.269	R05690	ec_2_reaction
1.1.1.27	R01000	ec_2_reaction
1.1.1.27	R03104	ec_2_reaction
1.1.1.27	R00703	ec_2_reaction
1.1.1.270	R04328	ec_2_reaction
1.1.1.270	R05691	ec_2_reaction
1.1.1.270	R07495	ec_2_reaction
1.1.1.270	R12399	ec_2_reaction
1.1.1.270	R12400	ec_2_reaction
1.1.1.270	R12401	ec_2_reaction
1.1.1.270	R12402	ec_2_reaction
1.1.1.270	R12405	ec_2_reaction
1.1.1.271	R07059	ec_2_reaction
1.1.1.271	R07060	ec_2_reaction
1.1.1.271	R05692	ec_2_reaction
1.1.1.272	R10528	ec_2_reaction
1.1.1.273	R05827	ec_2_reaction
1.1.1.274	R08878	ec_2_reaction
1.1.1.274	R05823	ec_2_reaction
1.1.1.275	R06117	ec_2_reaction
1.1.1.276	R10984	ec_2_reaction
1.1.1.276	R06126	ec_2_reaction
1.1.1.276	R06830	ec_2_reaction
1.1.1.277	R06166	ec_2_reaction
1.1.1.278	R07138	ec_2_reaction
1.1.1.279	R04105	ec_2_reaction
1.1.1.28	R00704	ec_2_reaction
1.1.1.280	R04106	ec_2_reaction
1.1.1.281	R03397	ec_2_reaction
1.1.1.281	R03399	ec_2_reaction
1.1.1.282	R01872	ec_2_reaction
1.1.1.282	R06846	ec_2_reaction
1.1.1.282	R02413	ec_2_reaction
1.1.1.282	R06847	ec_2_reaction
1.1.1.283	R02260	ec_2_reaction
1.1.1.284	R06983	ec_2_reaction
1.1.1.284	R07140	ec_2_reaction
1.1.1.285	R07141	ec_2_reaction
1.1.1.285	R07142	ec_2_reaction
1.1.1.286	R01936	ec_2_reaction
1.1.1.286	R04862	ec_2_reaction
1.1.1.286	R00709	ec_2_reaction
1.1.1.286	R01934	ec_2_reaction
1.1.1.287	R07143	ec_2_reaction
1.1.1.287	R07144	ec_2_reaction
1.1.1.288	R06954	ec_2_reaction
1.1.1.289	R07346	ec_2_reaction
1.1.1.29	R00717	ec_2_reaction
1.1.1.29	R01388	ec_2_reaction
1.1.1.290	R04210	ec_2_reaction
1.1.1.291	R07985	ec_2_reaction
1.1.1.292	R08194	ec_2_reaction
1.1.1.294	R09069	ec_2_reaction
1.1.1.294	R09070	ec_2_reaction
1.1.1.294	R08914	ec_2_reaction
1.1.1.294	R08915	ec_2_reaction
1.1.1.295	R08916	ec_2_reaction
1.1.1.295	R08917	ec_2_reaction
1.1.1.296	R06376	ec_2_reaction
1.1.1.296	R06377	ec_2_reaction
1.1.1.296	R06378	ec_2_reaction
1.1.1.296	R06379	ec_2_reaction
1.1.1.296	R06385	ec_2_reaction
1.1.1.296	R06382	ec_2_reaction
1.1.1.296	R06383	ec_2_reaction
1.1.1.296	R06384	ec_2_reaction
1.1.1.296	R08918	ec_2_reaction
1.1.1.297	R08919	ec_2_reaction
1.1.1.297	R06399	ec_2_reaction
1.1.1.297	R09388	ec_2_reaction
1.1.1.298	R09289	ec_2_reaction
1.1.1.299	R00342	ec_2_reaction
1.1.1.299	R00343	ec_2_reaction
1.1.1.3	R01773	ec_2_reaction
1.1.1.3	R01775	ec_2_reaction
1.1.1.30	R01361	ec_2_reaction
1.1.1.300	R08379	ec_2_reaction
1.1.1.301	R09544	ec_2_reaction
1.1.1.302	R09375	ec_2_reaction
1.1.1.302	R09376	ec_2_reaction
1.1.1.303	R02855	ec_2_reaction
1.1.1.304	R09078	ec_2_reaction
1.1.1.305	R07658	ec_2_reaction
1.1.1.306	R10301	ec_2_reaction
1.1.1.306	R09129	ec_2_reaction
1.1.1.307	R01431	ec_2_reaction
1.1.1.307	R09477	ec_2_reaction
1.1.1.308	R09545	ec_2_reaction
1.1.1.309	R09478	ec_2_reaction
1.1.1.31	R02047	ec_2_reaction
1.1.1.31	R05066	ec_2_reaction
1.1.1.310	R05693	ec_2_reaction
1.1.1.311	R05352	ec_2_reaction
1.1.1.312	R04278	ec_2_reaction
1.1.1.312	R04418	ec_2_reaction
1.1.1.312	R04419	ec_2_reaction
1.1.1.312	R04279	ec_2_reaction
1.1.1.313	R02600	ec_2_reaction
1.1.1.315	R03048	ec_2_reaction
1.1.1.315	R08382	ec_2_reaction
1.1.1.316	R07675	ec_2_reaction
1.1.1.317	R09806	ec_2_reaction
1.1.1.318	R10249	ec_2_reaction
1.1.1.318	R09930	ec_2_reaction
1.1.1.318	R10248	ec_2_reaction
1.1.1.319	R10289	ec_2_reaction
1.1.1.319	R09931	ec_2_reaction
1.1.1.32	R02246	ec_2_reaction
1.1.1.320	R09932	ec_2_reaction
1.1.1.321	R09933	ec_2_reaction
1.1.1.322	R09984	ec_2_reaction
1.1.1.322	R09985	ec_2_reaction
1.1.1.323	R09986	ec_2_reaction
1.1.1.323	R09987	ec_2_reaction
1.1.1.324	R08499	ec_2_reaction
1.1.1.324	R09926	ec_2_reaction
1.1.1.324	R09927	ec_2_reaction
1.1.1.324	R09928	ec_2_reaction
1.1.1.324	R09929	ec_2_reaction
1.1.1.325	R09989	ec_2_reaction
1.1.1.325	R09990	ec_2_reaction
1.1.1.326	R09988	ec_2_reaction
1.1.1.327	R10021	ec_2_reaction
1.1.1.328	R10131	ec_2_reaction
1.1.1.328	R10132	ec_2_reaction
1.1.1.329	R08892	ec_2_reaction
1.1.1.329	R10130	ec_2_reaction
1.1.1.33	R02247	ec_2_reaction
1.1.1.330	R07759	ec_2_reaction
1.1.1.330	R10826	ec_2_reaction
1.1.1.331	R10129	ec_2_reaction
1.1.1.332	R10128	ec_2_reaction
1.1.1.333	R10113	ec_2_reaction
1.1.1.334	R10114	ec_2_reaction
1.1.1.335	R10140	ec_2_reaction
1.1.1.336	R03317	ec_2_reaction
1.1.1.337	R07136	ec_2_reaction
1.1.1.337	R10189	ec_2_reaction
1.1.1.338	R07137	ec_2_reaction
1.1.1.339	R10190	ec_2_reaction
1.1.1.34	R02082	ec_2_reaction
1.1.1.340	R10156	ec_2_reaction
1.1.1.341	R08711	ec_2_reaction
1.1.1.342	R04265	ec_2_reaction
1.1.1.343	R10221	ec_2_reaction
1.1.1.344	R02776	ec_2_reaction
1.1.1.344	R10190	ec_2_reaction
1.1.1.345	R10222	ec_2_reaction
1.1.1.346	R08878	ec_2_reaction
1.1.1.347	R10308	ec_2_reaction
1.1.1.348	R07737	ec_2_reaction
1.1.1.348	R11877	ec_2_reaction
1.1.1.349	R10309	ec_2_reaction
1.1.1.35	R05066	ec_2_reaction
1.1.1.35	R05305	ec_2_reaction
1.1.1.35	R05575	ec_2_reaction
1.1.1.35	R08094	ec_2_reaction
1.1.1.35	R01778	ec_2_reaction
1.1.1.35	R01975	ec_2_reaction
1.1.1.35	R04203	ec_2_reaction
1.1.1.35	R04737	ec_2_reaction
1.1.1.35	R04739	ec_2_reaction
1.1.1.35	R04741	ec_2_reaction
1.1.1.35	R04743	ec_2_reaction
1.1.1.35	R04745	ec_2_reaction
1.1.1.35	R04748	ec_2_reaction
1.1.1.35	R06941	ec_2_reaction
1.1.1.35	R07890	ec_2_reaction
1.1.1.35	R07894	ec_2_reaction
1.1.1.35	R07898	ec_2_reaction
1.1.1.350	R02935	ec_2_reaction
1.1.1.351	R01528	ec_2_reaction
1.1.1.351	R10221	ec_2_reaction
1.1.1.352	R10310	ec_2_reaction
1.1.1.352	R10311	ec_2_reaction
1.1.1.353	R09756	ec_2_reaction
1.1.1.353	R10399	ec_2_reaction
1.1.1.353	R10400	ec_2_reaction
1.1.1.354	R10412	ec_2_reaction
1.1.1.355	R10417	ec_2_reaction
1.1.1.356	R10420	ec_2_reaction
1.1.1.356	R10421	ec_2_reaction
1.1.1.357	R10422	ec_2_reaction
1.1.1.357	R10423	ec_2_reaction
1.1.1.358	R03155	ec_2_reaction
1.1.1.359	R01096	ec_2_reaction
1.1.1.359	R07147	ec_2_reaction
1.1.1.359	R08544	ec_2_reaction
1.1.1.359	R10428	ec_2_reaction
1.1.1.359	R10429	ec_2_reaction
1.1.1.36	R01779	ec_2_reaction
1.1.1.36	R01977	ec_2_reaction
1.1.1.360	R07147	ec_2_reaction
1.1.1.360	R01096	ec_2_reaction
1.1.1.361	R10519	ec_2_reaction
1.1.1.362	R06677	ec_2_reaction
1.1.1.362	R06682	ec_2_reaction
1.1.1.363	R00835	ec_2_reaction
1.1.1.363	R02736	ec_2_reaction
1.1.1.363	R10520	ec_2_reaction
1.1.1.363	R10907	ec_2_reaction
1.1.1.364	R06438	ec_2_reaction
1.1.1.364	R10573	ec_2_reaction
1.1.1.365	R07676	ec_2_reaction
1.1.1.366	R05683	ec_2_reaction
1.1.1.367	R10665	ec_2_reaction
1.1.1.368	R05581	ec_2_reaction
1.1.1.369	R09951	ec_2_reaction
1.1.1.37	R07136	ec_2_reaction
1.1.1.37	R00342	ec_2_reaction
1.1.1.370	R09953	ec_2_reaction
1.1.1.371	R09954	ec_2_reaction
1.1.1.372	R10563	ec_2_reaction
1.1.1.372	R01041	ec_2_reaction
1.1.1.373	R10719	ec_2_reaction
1.1.1.374	R10785	ec_2_reaction
1.1.1.375	R10189	ec_2_reaction
1.1.1.375	R10786	ec_2_reaction
1.1.1.376	R01757	ec_2_reaction
1.1.1.376	R10787	ec_2_reaction
1.1.1.377	R10788	ec_2_reaction
1.1.1.378	R10788	ec_2_reaction
1.1.1.378	R10995	ec_2_reaction
1.1.1.379	R03790	ec_2_reaction
1.1.1.38	R00214	ec_2_reaction
1.1.1.38	R00217	ec_2_reaction
1.1.1.380	R10848	ec_2_reaction
1.1.1.381	R10852	ec_2_reaction
1.1.1.381	R10851	ec_2_reaction
1.1.1.381	R03758	ec_2_reaction
1.1.1.382	R10916	ec_2_reaction
1.1.1.383	R04439	ec_2_reaction
1.1.1.383	R10916	ec_2_reaction
1.1.1.384	R05526	ec_2_reaction
1.1.1.385	R10917	ec_2_reaction
1.1.1.386	R10918	ec_2_reaction
1.1.1.386	R10919	ec_2_reaction
1.1.1.387	R10986	ec_2_reaction
1.1.1.387	R10985	ec_2_reaction
1.1.1.387	R06830	ec_2_reaction
1.1.1.388	R10520	ec_2_reaction
1.1.1.388	R10907	ec_2_reaction
1.1.1.389	R11035	ec_2_reaction
1.1.1.39	R00214	ec_2_reaction
1.1.1.390	R11036	ec_2_reaction
1.1.1.391	R11144	ec_2_reaction
1.1.1.392	R11145	ec_2_reaction
1.1.1.393	R11146	ec_2_reaction
1.1.1.394	R11149	ec_2_reaction
1.1.1.394	R11147	ec_2_reaction
1.1.1.394	R11148	ec_2_reaction
1.1.1.396	R09055	ec_2_reaction
1.1.1.397	R11336	ec_2_reaction
1.1.1.399	R11337	ec_2_reaction
1.1.1.4	R02946	ec_2_reaction
1.1.1.40	R00216	ec_2_reaction
1.1.1.40	R00217	ec_2_reaction
1.1.1.400	R11338	ec_2_reaction
1.1.1.401	R11339	ec_2_reaction
1.1.1.402	R11341	ec_2_reaction
1.1.1.403	R11342	ec_2_reaction
1.1.1.404	R11585	ec_2_reaction
1.1.1.405	R01525	ec_2_reaction
1.1.1.406	R11637	ec_2_reaction
1.1.1.407	R11638	ec_2_reaction
1.1.1.408	R11724	ec_2_reaction
1.1.1.409	R11726	ec_2_reaction
1.1.1.41	R00709	ec_2_reaction
1.1.1.412	R11774	ec_2_reaction
1.1.1.413	R11776	ec_2_reaction
1.1.1.414	R12146	ec_2_reaction
1.1.1.415	R11696	ec_2_reaction
1.1.1.415	R10020	ec_2_reaction
1.1.1.416	R05084	ec_2_reaction
1.1.1.417	R12361	ec_2_reaction
1.1.1.417	R12362	ec_2_reaction
1.1.1.418	R12366	ec_2_reaction
1.1.1.418	R12371	ec_2_reaction
1.1.1.418	R12375	ec_2_reaction
1.1.1.418	R12376	ec_2_reaction
1.1.1.419	R12483	ec_2_reaction
1.1.1.419	R12484	ec_2_reaction
1.1.1.42	R00267	ec_2_reaction
1.1.1.42	R01899	ec_2_reaction
1.1.1.42	R00268	ec_2_reaction
1.1.1.420	R12502	ec_2_reaction
1.1.1.421	R12503	ec_2_reaction
1.1.1.422	R12522	ec_2_reaction
1.1.1.423	R12560	ec_2_reaction
1.1.1.43	R02032	ec_2_reaction
1.1.1.43	R02034	ec_2_reaction
1.1.1.44	R01528	ec_2_reaction
1.1.1.45	R02640	ec_2_reaction
1.1.1.46	R01757	ec_2_reaction
1.1.1.47	R01520	ec_2_reaction
1.1.1.47	R01521	ec_2_reaction
1.1.1.48	R01096	ec_2_reaction
1.1.1.48	R01097	ec_2_reaction
1.1.1.48	R08544	ec_2_reaction
1.1.1.48	R01094	ec_2_reaction
1.1.1.49	R00835	ec_2_reaction
1.1.1.49	R02736	ec_2_reaction
1.1.1.50	R02476	ec_2_reaction
