CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00028	C01250	belongs_2_module
M00028	C00437	belongs_2_module
M00028	C00077	belongs_2_module
M00029	C00014	belongs_2_module
M00029	C00169	belongs_2_module
M00029	C00077	belongs_2_module
M00029	C00327	belongs_2_module
M00029	C00049	belongs_2_module
M00029	C03406	belongs_2_module
M00029	C00062	belongs_2_module
M00029	C00122	belongs_2_module
M00029	C00086	belongs_2_module
M00030	C00026	belongs_2_module
M00030	C00024	belongs_2_module
M00030	C01251	belongs_2_module
M00030	C04002	belongs_2_module
M00030	C05662	belongs_2_module
M00030	C00322	belongs_2_module
M00030	C00956	belongs_2_module
M00030	C05560	belongs_2_module
M00030	C05535	belongs_2_module
M00030	C04076	belongs_2_module
M00030	C00449	belongs_2_module
M00030	C00047	belongs_2_module
M00031	C00956	belongs_2_module
M00031	C19886	belongs_2_module
M00031	C19887	belongs_2_module
M00031	C19888	belongs_2_module
M00031	C19889	belongs_2_module
M00031	C00047	belongs_2_module
M00032	C00047	belongs_2_module
M00032	C00449	belongs_2_module
M00032	C04076	belongs_2_module
M00032	C00956	belongs_2_module
M00032	C00322	belongs_2_module
M00032	C00527	belongs_2_module
M00032	C00877	belongs_2_module
M00032	C01144	belongs_2_module
M00032	C00332	belongs_2_module
M00033	C00049	belongs_2_module
M00033	C03082	belongs_2_module
M00033	C00441	belongs_2_module
M00033	C03283	belongs_2_module
M00033	C06442	belongs_2_module
M00033	C06231	belongs_2_module
M00034	C00073	belongs_2_module
M00034	C00019	belongs_2_module
M00034	C01137	belongs_2_module
M00034	C00170	belongs_2_module
M00034	C03089	belongs_2_module
M00034	C04188	belongs_2_module
M00034	C04582	belongs_2_module
M00034	C15650	belongs_2_module
M00034	C15651	belongs_2_module
M00034	C15606	belongs_2_module
M00034	C01180	belongs_2_module
M00035	C00073	belongs_2_module
M00035	C00019	belongs_2_module
M00035	C00021	belongs_2_module
M00035	C00155	belongs_2_module
M00035	C00065	belongs_2_module
M00035	C02291	belongs_2_module
M00036	C00123	belongs_2_module
M00036	C00233	belongs_2_module
M00036	C15972	belongs_2_module
M00036	C15975	belongs_2_module
M00036	C02939	belongs_2_module
M00036	C15973	belongs_2_module
M00036	C03069	belongs_2_module
M00036	C03231	belongs_2_module
M00036	C00356	belongs_2_module
M00036	C00164	belongs_2_module
M00037	C00078	belongs_2_module
M00037	C00643	belongs_2_module
M00037	C00780	belongs_2_module
M00037	C00978	belongs_2_module
M00037	C01598	belongs_2_module
M00038	C00078	belongs_2_module
M00038	C02700	belongs_2_module
M00038	C00328	belongs_2_module
M00038	C03227	belongs_2_module
M00038	C00632	belongs_2_module
M00038	C04409	belongs_2_module
M00038	C03824	belongs_2_module
M00038	C02220	belongs_2_module
M00039	C00079	belongs_2_module
M00039	C00423	belongs_2_module
M00039	C00811	belongs_2_module
M00039	C00082	belongs_2_module
M00039	C00223	belongs_2_module
M00039	C05608	belongs_2_module
M00039	C02646	belongs_2_module
M00039	C02947	belongs_2_module
M00039	C10434	belongs_2_module
M00039	C00323	belongs_2_module
M00039	C00406	belongs_2_module
M00039	C02666	belongs_2_module
M00039	C00590	belongs_2_module
M00039	C12204	belongs_2_module
M00039	C05610	belongs_2_module
M00039	C02325	belongs_2_module
M00040	C00254	belongs_2_module
M00040	C00826	belongs_2_module
M00040	C00082	belongs_2_module
M00042	C00082	belongs_2_module
M00042	C00355	belongs_2_module
M00042	C03758	belongs_2_module
M00042	C00547	belongs_2_module
M00042	C00788	belongs_2_module
M00043	C00082	belongs_2_module
M00043	C02515	belongs_2_module
M00043	C01060	belongs_2_module
M00043	C02465	belongs_2_module
M00044	C00082	belongs_2_module
M00044	C01179	belongs_2_module
M00044	C00544	belongs_2_module
M00044	C01036	belongs_2_module
M00044	C01061	belongs_2_module
M00044	C00164	belongs_2_module
M00044	C00122	belongs_2_module
M00045	C00135	belongs_2_module
M00045	C00785	belongs_2_module
M00045	C03680	belongs_2_module
M00045	C00439	belongs_2_module
M00045	C00025	belongs_2_module
M00045	C01045	belongs_2_module
M00046	C00106	belongs_2_module
M00046	C00429	belongs_2_module
M00046	C02642	belongs_2_module
M00046	C00099	belongs_2_module
M00046	C00178	belongs_2_module
M00046	C21028	belongs_2_module
M00046	C21029	belongs_2_module
M00046	C01205	belongs_2_module
M00047	C00062	belongs_2_module
M00047	C00581	belongs_2_module
M00047	C00300	belongs_2_module
M00047	C02305	belongs_2_module
M00047	C00791	belongs_2_module
M00048	C00119	belongs_2_module
M00048	C00064	belongs_2_module
M00048	C03090	belongs_2_module
M00048	C03838	belongs_2_module
M00048	C04376	belongs_2_module
M00048	C04640	belongs_2_module
M00048	C03373	belongs_2_module
M00048	C04751	belongs_2_module
M00048	C15667	belongs_2_module
M00048	C04823	belongs_2_module
M00048	C04677	belongs_2_module
M00048	C04734	belongs_2_module
M00048	C00130	belongs_2_module
M00049	C00130	belongs_2_module
M00049	C03794	belongs_2_module
M00049	C00020	belongs_2_module
M00049	C00008	belongs_2_module
M00049	C00002	belongs_2_module
M00050	C00130	belongs_2_module
M00050	C00655	belongs_2_module
M00050	C00144	belongs_2_module
M00050	C00035	belongs_2_module
M00050	C00044	belongs_2_module
M00051	C00064	belongs_2_module
M00051	C00169	belongs_2_module
M00051	C00438	belongs_2_module
M00051	C00337	belongs_2_module
M00051	C00295	belongs_2_module
M00051	C00119	belongs_2_module
M00051	C01103	belongs_2_module
M00051	C00105	belongs_2_module
M00052	C00105	belongs_2_module
M00052	C00015	belongs_2_module
M00052	C00075	belongs_2_module
M00052	C00063	belongs_2_module
M00052	C00112	belongs_2_module
M00053	C00112	belongs_2_module
M00053	C00705	belongs_2_module
M00053	C00458	belongs_2_module
M00053	C00063	belongs_2_module
M00053	C00460	belongs_2_module
M00053	C00365	belongs_2_module
M00053	C00364	belongs_2_module
M00053	C00363	belongs_2_module
M00053	C00459	belongs_2_module
M00055	C00110	belongs_2_module
M00055	C01246	belongs_2_module
M00056	C02189	belongs_2_module
M00057	C02189	belongs_2_module
M00060	C00043	belongs_2_module
M00060	C04738	belongs_2_module
M00060	C06022	belongs_2_module
M00060	C04652	belongs_2_module
M00060	C04824	belongs_2_module
M00060	C04932	belongs_2_module
M00060	C04919	belongs_2_module
M00060	C06024	belongs_2_module
M00060	C06025	belongs_2_module
M00060	C06251	belongs_2_module
M00060	C06026	belongs_2_module
M00061	C00191	belongs_2_module
M00061	C00905	belongs_2_module
M00061	C00514	belongs_2_module
M00061	C00204	belongs_2_module
M00061	C04442	belongs_2_module
M00061	C00022	belongs_2_module
M00061	C00118	belongs_2_module
M00063	C00199	belongs_2_module
M00063	C01112	belongs_2_module
M00063	C04478	belongs_2_module
M00063	C01187	belongs_2_module
M00063	C04121	belongs_2_module
M00064	C05382	belongs_2_module
M00064	C07836	belongs_2_module
M00064	C11472	belongs_2_module
M00064	C07838	belongs_2_module
M00064	C06397	belongs_2_module
M00064	C06398	belongs_2_module
M00065	C01194	belongs_2_module
M00066	C00195	belongs_2_module
M00066	C01190	belongs_2_module
M00066	C01290	belongs_2_module
M00067	C00195	belongs_2_module
M00067	C02686	belongs_2_module
M00067	C06125	belongs_2_module
M00067	C03201	belongs_2_module
M00067	C20859	belongs_2_module
M00067	C20825	belongs_2_module
M00072	C03021	belongs_2_module
M00072	C00621	belongs_2_module
M00076	C00426	belongs_2_module
M00077	C00634	belongs_2_module
M00078	C00925	belongs_2_module
M00079	C00573	belongs_2_module
M00081	C00714	belongs_2_module
M00081	C00470	belongs_2_module
M00081	C02273	belongs_2_module
M00081	C00333	belongs_2_module
M00082	C00024	belongs_2_module
M00082	C00083	belongs_2_module
M00082	C01209	belongs_2_module
M00082	C03939	belongs_2_module
M00082	C05744	belongs_2_module
M00083	C03939	belongs_2_module
M00083	C01209	belongs_2_module
M00083	C05744	belongs_2_module
M00083	C04618	belongs_2_module
M00083	C04246	belongs_2_module
M00083	C05745	belongs_2_module
M00083	C05746	belongs_2_module
M00083	C05747	belongs_2_module
M00083	C05748	belongs_2_module
M00083	C05749	belongs_2_module
M00083	C05750	belongs_2_module
M00083	C04620	belongs_2_module
M00083	C05751	belongs_2_module
M00083	C05752	belongs_2_module
M00083	C05753	belongs_2_module
M00083	C04619	belongs_2_module
M00083	C05754	belongs_2_module
M00083	C05755	belongs_2_module
M00083	C05756	belongs_2_module
M00083	C05757	belongs_2_module
M00083	C05758	belongs_2_module
M00083	C05223	belongs_2_module
M00083	C05759	belongs_2_module
M00083	C04688	belongs_2_module
M00083	C05760	belongs_2_module
M00083	C05761	belongs_2_module
M00083	C05762	belongs_2_module
M00083	C04633	belongs_2_module
M00083	C05763	belongs_2_module
M00083	C05764	belongs_2_module
M00085	C00040	belongs_2_module
M00085	C00024	belongs_2_module
M00085	C00264	belongs_2_module
M00085	C00640	belongs_2_module
M00085	C00658	belongs_2_module
M00085	C00136	belongs_2_module
M00085	C05269	belongs_2_module
M00085	C05268	belongs_2_module
M00085	C05271	belongs_2_module
M00085	C05270	belongs_2_module
M00085	C05267	belongs_2_module
M00085	C05266	belongs_2_module
M00085	C05276	belongs_2_module
M00085	C01944	belongs_2_module
M00085	C05265	belongs_2_module
M00085	C05264	belongs_2_module
M00085	C05275	belongs_2_module
M00085	C05274	belongs_2_module
M00085	C05263	belongs_2_module
M00085	C05262	belongs_2_module
M00085	C03221	belongs_2_module
M00085	C01832	belongs_2_module
M00085	C05261	belongs_2_module
M00085	C05260	belongs_2_module
M00085	C05273	belongs_2_module
M00085	C02593	belongs_2_module
M00085	C05259	belongs_2_module
M00085	C05258	belongs_2_module
M00085	C05272	belongs_2_module
M00085	C00154	belongs_2_module
M00086	C00249	belongs_2_module
M00086	C00154	belongs_2_module
M00087	C00154	belongs_2_module
M00087	C05272	belongs_2_module
M00087	C05258	belongs_2_module
M00087	C05259	belongs_2_module
M00087	C02593	belongs_2_module
M00087	C00024	belongs_2_module
M00087	C05273	belongs_2_module
M00087	C05260	belongs_2_module
M00087	C05261	belongs_2_module
M00087	C01832	belongs_2_module
M00087	C03221	belongs_2_module
M00087	C05262	belongs_2_module
M00087	C05263	belongs_2_module
M00087	C05274	belongs_2_module
M00087	C05275	belongs_2_module
M00087	C05264	belongs_2_module
M00087	C05265	belongs_2_module
M00087	C01944	belongs_2_module
M00087	C05276	belongs_2_module
M00087	C05266	belongs_2_module
M00087	C05267	belongs_2_module
M00087	C05270	belongs_2_module
M00087	C05271	belongs_2_module
M00087	C05268	belongs_2_module
M00087	C05269	belongs_2_module
M00087	C00136	belongs_2_module
M00087	C00877	belongs_2_module
M00087	C01144	belongs_2_module
M00087	C00332	belongs_2_module
M00088	C00024	belongs_2_module
M00088	C00332	belongs_2_module
M00088	C00356	belongs_2_module
M00088	C00164	belongs_2_module
M00088	C01089	belongs_2_module
M00088	C00207	belongs_2_module
M00089	C00093	belongs_2_module
M00089	C00681	belongs_2_module
M00089	C00416	belongs_2_module
M00089	C00641	belongs_2_module
M00089	C00422	belongs_2_module
M00090	C00114	belongs_2_module
M00090	C00588	belongs_2_module
M00090	C00307	belongs_2_module
M00090	C00157	belongs_2_module
M00091	C00350	belongs_2_module
M00091	C01241	belongs_2_module
M00091	C04308	belongs_2_module
M00091	C00157	belongs_2_module
M00092	C00189	belongs_2_module
M00092	C00346	belongs_2_module
M00092	C00570	belongs_2_module
M00092	C00350	belongs_2_module
M00093	C00416	belongs_2_module
M00093	C00269	belongs_2_module
M00093	C02737	belongs_2_module
M00093	C00350	belongs_2_module
M00094	C00154	belongs_2_module
M00094	C00065	belongs_2_module
M00094	C02934	belongs_2_module
M00094	C00836	belongs_2_module
M00094	C12126	belongs_2_module
M00094	C00195	belongs_2_module
M00095	C00024	belongs_2_module
M00095	C00332	belongs_2_module
M00095	C00356	belongs_2_module
M00095	C00418	belongs_2_module
M00095	C01107	belongs_2_module
M00095	C01143	belongs_2_module
M00095	C00129	belongs_2_module
M00095	C00235	belongs_2_module
M00096	C00118	belongs_2_module
M00096	C00022	belongs_2_module
M00096	C11437	belongs_2_module
M00096	C11434	belongs_2_module
M00096	C11435	belongs_2_module
M00096	C11436	belongs_2_module
M00096	C11453	belongs_2_module
M00096	C11811	belongs_2_module
M00096	C00129	belongs_2_module
M00096	C00235	belongs_2_module
M00097	C00353	belongs_2_module
M00097	C03427	belongs_2_module
M00097	C05421	belongs_2_module
M00097	C19765	belongs_2_module
M00097	C19764	belongs_2_module
M00097	C15857	belongs_2_module
M00097	C19759	belongs_2_module
M00097	C15858	belongs_2_module
M00097	C05432	belongs_2_module
M00097	C05435	belongs_2_module
M00097	C02094	belongs_2_module
M00098	C00422	belongs_2_module
M00098	C00641	belongs_2_module
M00098	C01885	belongs_2_module
M00098	C00116	belongs_2_module
M00099	C00154	belongs_2_module
M00099	C02934	belongs_2_module
M00099	C00836	belongs_2_module
M00099	C12126	belongs_2_module
M00099	C00195	belongs_2_module
M00099	C00319	belongs_2_module
M00100	C00319	belongs_2_module
M00100	C06124	belongs_2_module
M00100	C00346	belongs_2_module
M00101	C01054	belongs_2_module
M00101	C01724	belongs_2_module
M00101	C11455	belongs_2_module
M00101	C05108	belongs_2_module
M00101	C15808	belongs_2_module
M00101	C15816	belongs_2_module
M00101	C05103	belongs_2_module
M00101	C22112	belongs_2_module
M00101	C22136	belongs_2_module
M00101	C05437	belongs_2_module
M00101	C03845	belongs_2_module
M00101	C01189	belongs_2_module
M00101	C01164	belongs_2_module
M00101	C00187	belongs_2_module
M00102	C05437	belongs_2_module
M00102	C04525	belongs_2_module
M00102	C15777	belongs_2_module
M00102	C15778	belongs_2_module
M00102	C05440	belongs_2_module
M00102	C01694	belongs_2_module
M00102	C05441	belongs_2_module
M00103	C01164	belongs_2_module
M00103	C05443	belongs_2_module
M00103	C01561	belongs_2_module
M00103	C01673	belongs_2_module
M00104	C00187	belongs_2_module
M00104	C03594	belongs_2_module
M00104	C05455	belongs_2_module
M00104	C17339	belongs_2_module
M00104	C05453	belongs_2_module
M00104	C05454	belongs_2_module
M00104	C05446	belongs_2_module
M00104	C01301	belongs_2_module
M00104	C04722	belongs_2_module
M00104	C15613	belongs_2_module
M00104	C17343	belongs_2_module
M00104	C05460	belongs_2_module
M00104	C15614	belongs_2_module
M00104	C05467	belongs_2_module
M00104	C01794	belongs_2_module
M00104	C00695	belongs_2_module
M00104	C05451	belongs_2_module
M00104	C05452	belongs_2_module
M00104	C05444	belongs_2_module
M00104	C05445	belongs_2_module
M00104	C04554	belongs_2_module
M00104	C17345	belongs_2_module
M00104	C17346	belongs_2_module
M00104	C05447	belongs_2_module
M00104	C05448	belongs_2_module
M00104	C05449	belongs_2_module
M00104	C05337	belongs_2_module
M00104	C02528	belongs_2_module
M00106	C00695	belongs_2_module
M00106	C01794	belongs_2_module
M00106	C05122	belongs_2_module
M00106	C01921	belongs_2_module
